Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,School,School,School,School,School,School,School,School,School,School,School,School,School
7538,3/11/15,DePaul,N,Creighton,L 63-78,200,24,55,0.436,17,33,0.515,7,22,0.318,8,16,0.5,63
7539,3/11/15,American,@,Lafayette,L 63-65,200,24,49,0.49,14,31,0.452,10,18,0.556,5,8,0.625,63
7540,3/11/15,South Carolina,N,Missouri,W 63-54,200,21,46,0.457,14,27,0.519,7,19,0.368,14,20,0.7,63
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7541,3/12/15,UC-Irvine,N,UC-Riverside,W 63-54,200,21,50,0.42,15,35,0.429,6,15,0.4,15,24,0.625,63
7542,3/12/15,VCU,N,Fordham,W 63-57,200,18,59,0.305,10,34,0.294,8,25,0.32,19,27,0.704,63
7543,3/12/15,Miami (FL),N,Notre Dame,L 63-70,200,20,55,0.364,15,35,0.429,5,20,0.25,18,25,0.72,63
7544,3/12/15,Northern Ariz.,N,Northern Colo.,W 63-57,200,22,58,0.379,15,38,0.395,7,20,0.35,12,13,0.923,63
7545,3/13/15,UCSB,N,UC-Irvine,L 63-72 (OT),225,21,65,0.323,18,46,0.391,3,19,0.158,18,24,0.75,63
7546,3/13/15,Delaware State,N,N.C. Central,W 63-57,200,19,48,0.396,12,28,0.429,7,20,0.35,18,25,0.72,63
7547,3/13/15,Georgetown,N,Xavier,L 63-65,200,20,50,0.4,15,31,0.484,5,19,0.263,18,22,0.818,63
7548,3/13/15,UMKC,N,Seattle,L 63-69,200,19,54,0.352,11,33,0.333,8,21,0.381,17,19,0.895,63
7549,3/13/15,Villanova,N,Providence,W 63-61,200,22,52,0.423,15,29,0.517,7,23,0.304,12,17,0.706,63
7550,3/15/15,Arkansas,N,Kentucky,L 63-78,200,24,54,0.444,20,41,0.488,4,13,0.308,11,17,0.647,63
7551,3/20/15,Georgia,N,Michigan State,L 63-70,200,19,57,0.333,15,43,0.349,4,14,0.286,21,26,0.808,63
7552,3/24/15,Miami (FL),@,Richmond,W 63-61,200,19,61,0.311,17,45,0.378,2,16,0.125,23,28,0.821,63
7553,3/25/15,Loyola (IL),,Seattle,W 63-48,200,21,48,0.438,13,28,0.464,8,20,0.4,13,19,0.684,63
7554,3/27/15,Duke,N,Utah,W 63-57,200,20,45,0.444,17,36,0.472,3,9,0.333,20,26,0.769,63
7555,4/1/15,Loyola (IL),@,La.-Monroe,W 63-62,200,24,44,0.545,18,28,0.643,6,16,0.375,9,14,0.643,63
7556,4/6/15,Wisconsin,N,Duke,L 63-68,200,25,61,0.41,18,40,0.45,7,21,0.333,6,10,0.6,63
7557,11/14/14,Texas Southern,@,Eastern Wash.,L 62-86,200,18,60,0.3,14,35,0.4,4,25,0.16,22,31,0.71,62
7558,11/14/14,Chowan,@,UNC Greensboro,L 62-76,200,19,43,0.442,13,27,0.481,6,16,0.375,18,32,0.563,62
7559,11/14/14,Ark-Monticello,@,North Texas,L 62-84,200,25,72,0.347,18,50,0.36,7,22,0.318,5,6,0.833,62
7560,11/14/14,Black Hills State,@,Northern Colo.,L 62-83,200,20,47,0.426,11,21,0.524,9,26,0.346,13,18,0.722,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7561,11/14/14,Texas State,@,Seattle,W 62-53,200,22,51,0.431,17,38,0.447,5,13,0.385,13,17,0.765,62
7562,11/14/14,Wisconsin,,Northern Ky.,W 62-31,200,23,47,0.489,19,30,0.633,4,17,0.235,12,20,0.6,62
7563,11/15/14,Ark-Pine Bluff,N,High Point,L 62-74,200,22,51,0.431,14,35,0.4,8,16,0.5,10,15,0.667,62
7564,11/15/14,St. Francis (NY),@,Georgetown,L 62-83,200,23,71,0.324,17,52,0.327,6,19,0.316,10,17,0.588,62
7565,11/15/14,Saint Louis,,Southern Ill.,W 62-59,200,17,42,0.405,9,27,0.333,8,15,0.533,20,30,0.667,62
7566,11/16/14,Boston College,N,UMass,L 62-71,200,20,57,0.351,15,36,0.417,5,21,0.238,17,27,0.63,62
7567,11/17/14,Indiana-Kokomo,@,Ball State,L 62-101,200,24,68,0.353,17,47,0.362,7,21,0.333,7,12,0.583,62
7568,11/17/14,Lipscomb,,Belmont,L 62-87,200,23,69,0.333,14,36,0.389,9,33,0.273,7,10,0.7,62
7569,11/17/14,UTSA,,Tx-Rio Grande,L 62-63,200,23,75,0.307,17,52,0.327,6,23,0.261,10,19,0.526,62
7570,11/18/14,Little Rock,@,BYU,L 62-91,200,21,61,0.344,15,43,0.349,6,18,0.333,14,19,0.737,62
7571,11/18/14,Drake,@,DePaul,L 62-80,200,23,54,0.426,19,42,0.452,4,12,0.333,12,17,0.706,62
7572,11/18/14,Tx AM-CC,@,Georgetown,L 62-78,200,22,52,0.423,18,38,0.474,4,14,0.286,14,16,0.875,62
7573,11/18/14,High Point,@,Hawaii,W 62-54,200,21,56,0.375,19,40,0.475,2,16,0.125,18,22,0.818,62
7574,11/18/14,Kent State,,Malone,W 62-52,200,17,53,0.321,14,34,0.412,3,19,0.158,25,39,0.641,62
7575,11/18/14,Corban,@,Oregon State,L 62-86,200,17,43,0.395,11,27,0.407,6,16,0.375,22,30,0.733,62
7576,11/19/14,Ohio,@,Fla. Gulf Coast,L 62-79,199,20,60,0.333,18,40,0.45,2,20,0.1,20,28,0.714,62
7577,11/19/14,North Texas,,Delaware State,W 62-55,200,22,54,0.407,16,33,0.485,6,21,0.286,12,18,0.667,62
7578,11/20/14,Detroit,@,Michigan,L 62-71,200,23,53,0.434,14,34,0.412,9,19,0.474,7,8,0.875,62
7579,11/20/14,Denver,@,Saint Mary's,L 62-78,200,24,55,0.436,18,35,0.514,6,20,0.3,8,11,0.727,62
7580,11/20/14,Lipscomb,@,Vanderbilt,L 62-72,200,19,57,0.333,12,29,0.414,7,28,0.25,17,26,0.654,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7581,11/21/14,Youngstown St.,@,Eastern Mich.,L 62-71,200,23,60,0.383,15,32,0.469,8,28,0.286,8,12,0.667,62
7582,11/22/14,UNC Greensboro,@,Eastern Mich.,L 62-70,200,21,53,0.396,13,33,0.394,8,20,0.4,12,20,0.6,62
7583,11/22/14,Marist,,Army,L 62-76,200,22,51,0.431,18,37,0.486,4,14,0.286,14,20,0.7,62
7584,11/22/14,Niagara,,Hartford,L 62-65,200,21,50,0.42,15,32,0.469,6,18,0.333,14,23,0.609,62
7585,11/22/14,Nebraska,@,Rhode Island,L 62-66 (OT),225,21,57,0.368,18,37,0.486,3,20,0.15,17,22,0.773,62
7586,11/23/14,Mercer,@,Colorado State,L 62-75,200,21,51,0.412,17,39,0.436,4,12,0.333,16,20,0.8,62
7587,11/23/14,Tx AM-CC,@,Saint Louis,W 62-56,201,24,48,0.5,19,35,0.543,5,13,0.385,9,14,0.643,62
7588,11/23/14,Seattle,,Montana,L 62-66,200,23,48,0.479,18,34,0.529,5,14,0.357,11,18,0.611,62
7589,11/24/14,Marquette,,NJIT,W 62-57,200,18,51,0.353,15,41,0.366,3,10,0.3,23,34,0.676,62
7590,11/24/14,Southeastern LA,@,Tennessee Tech,L 62-81,200,23,58,0.397,21,39,0.538,2,19,0.105,14,17,0.824,62
7591,11/24/14,Murray State,@,Xavier,L 62-89,200,25,62,0.403,21,45,0.467,4,17,0.235,8,13,0.615,62
7592,11/25/14,Bowling Green,,SE Missouri St,W 62-54,200,23,57,0.404,21,44,0.477,2,13,0.154,14,22,0.636,62
7593,11/25/14,Evansville,N,Green Bay,L 62-64,200,22,51,0.431,15,32,0.469,7,19,0.368,11,16,0.688,62
7594,11/25/14,Fla. Gulf Coast,,San Francisco,W 62-47,200,20,54,0.37,15,39,0.385,5,15,0.333,17,27,0.63,62
7595,11/25/14,Hawaii,N,Marist,W 62-55,201,24,53,0.453,19,36,0.528,5,17,0.294,9,16,0.563,62
7596,11/26/14,Ak. Anchorage,,Pacific,L 62-71,200,19,49,0.388,9,29,0.31,10,20,0.5,14,24,0.583,62
7597,11/26/14,UC-Riverside,@,Loyola Marymount,L 62-66,200,22,60,0.367,16,42,0.381,6,18,0.333,12,19,0.632,62
7598,11/27/14,Wright State,N,Cal St Fullerton,L 62-67,200,20,54,0.37,14,31,0.452,6,23,0.261,16,22,0.727,62
7599,11/27/14,Indiana State,N,Illinois,L 62-88,200,18,50,0.36,8,23,0.348,10,27,0.37,16,29,0.552,62
7600,11/27/14,UTEP,N,Princeton,W 62-56,200,21,46,0.457,14,32,0.438,7,14,0.5,13,20,0.65,62
7601,11/27/14,Western Ky.,N,St. Joseph's,W 62-59,200,25,58,0.431,22,36,0.611,3,22,0.136,9,12,0.75,62
7602,11/28/14,Austin Peay,N,Stephen F. Austin,L 62-83,200,20,48,0.417,16,34,0.471,4,14,0.286,18,31,0.581,62
7603,11/28/14,Illinois,N,Baylor,W 62-54,200,23,59,0.39,17,36,0.472,6,23,0.261,10,18,0.556,62
7604,11/28/14,Clemson,,High Point,W 62-59,200,21,59,0.356,15,37,0.405,6,22,0.273,14,16,0.875,62
7605,11/28/14,Georgia,N,Minnesota,L 62-66,200,22,48,0.458,19,34,0.559,3,14,0.214,15,21,0.714,62
7606,11/28/14,Indiana State,N,Memphis,L 62-72,200,16,49,0.327,10,27,0.37,6,22,0.273,24,30,0.8,62
7607,11/28/14,Stetson,@,Northern Colo.,L 62-82,200,22,48,0.458,16,28,0.571,6,20,0.3,12,21,0.571,62
7608,11/29/14,Stetson,N,Florida A&M,W 62-50,200,24,47,0.511,16,28,0.571,8,19,0.421,6,13,0.462,62
7609,11/29/14,Nicholls State,@,Michigan,L 62-91,200,23,56,0.411,15,37,0.405,8,19,0.421,8,8,1,62
7610,11/29/14,Alabama State,@,Utah,L 62-93,199,19,54,0.352,12,40,0.3,7,14,0.5,17,24,0.708,62
7611,11/29/14,Wofford,@,William & Mary,L 62-66,200,21,45,0.467,16,31,0.516,5,14,0.357,15,19,0.789,62
7612,11/30/14,Campbell,@,Sacred Heart,L 62-71,200,19,51,0.373,13,32,0.406,6,19,0.316,18,25,0.72,62
7613,11/30/14,Air Force,@,Texas Tech,L 62-63,200,23,47,0.489,15,29,0.517,8,18,0.444,8,9,0.889,62
7614,12/1/14,Weber State,,Oral Roberts,W 62-61,200,19,47,0.404,9,23,0.391,10,24,0.417,14,20,0.7,62
7615,12/2/14,Columbia,,Loyola (MD),L 62-64,200,23,57,0.404,16,33,0.485,7,24,0.292,9,14,0.643,62
7616,12/2/14,Illinois State,,VCU,L 62-66,200,20,40,0.5,13,27,0.481,7,13,0.538,15,23,0.652,62
7617,12/2/14,Mercer,,St. Andrews,W 62-33,200,22,41,0.537,13,23,0.565,9,18,0.5,9,13,0.692,62
7618,12/2/14,Hampton,@,Tennessee State,W 62-54,200,17,56,0.304,13,34,0.382,4,22,0.182,24,32,0.75,62
7619,12/2/14,Mid-Atl Christian,@,VMI,L 62-133,200,19,67,0.284,13,50,0.26,6,17,0.353,18,30,0.6,62
7620,12/3/14,UTEP,@,Colorado State,L 62-65,200,23,50,0.46,19,40,0.475,4,10,0.4,12,22,0.545,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7621,12/3/14,Miami (OH),,Dayton,L 62-66,200,22,45,0.489,13,26,0.5,9,19,0.474,9,15,0.6,62
7622,12/3/14,New Mexico,,New Mexico St.,W 62-47,200,23,48,0.479,19,39,0.487,4,9,0.444,12,18,0.667,62
7623,12/3/14,Western Ky.,,Bowling Green,W 62-52,200,22,50,0.44,19,33,0.576,3,17,0.176,15,23,0.652,62
7624,12/5/14,Duquesne,N,Pitt,L 62-76,200,22,59,0.373,15,37,0.405,7,22,0.318,11,19,0.579,62
7625,12/6/14,Bryant,@,Brown,L 62-69,200,21,64,0.328,14,35,0.4,7,29,0.241,13,17,0.765,62
7626,12/6/14,Cal St Fullerton,,Pepperdine,L 62-74,200,21,55,0.382,18,35,0.514,3,20,0.15,17,22,0.773,62
7627,12/6/14,Sacramento St.,@,UC-Irvine,L 62-74,200,21,51,0.412,14,36,0.389,7,15,0.467,13,16,0.813,62
7628,12/6/14,Portland State,@,UC-Riverside,L 62-88,200,21,48,0.438,18,38,0.474,3,10,0.3,17,22,0.773,62
7629,12/6/14,Columbia,,Bucknell,W 62-39,200,22,49,0.449,12,27,0.444,10,22,0.455,8,10,0.8,62
7630,12/6/14,Drake,,North Dakota,L 62-63,200,23,44,0.523,18,27,0.667,5,17,0.294,11,14,0.786,62
7631,12/6/14,IUPUI,@,Evansville,L 62-89,200,22,54,0.407,16,36,0.444,6,18,0.333,12,21,0.571,62
7632,12/6/14,Idaho State,,Pacific,L 62-68,200,22,56,0.393,19,37,0.514,3,19,0.158,15,28,0.536,62
7633,12/6/14,Winthrop,@,Maryland,L 62-82,200,21,58,0.362,12,31,0.387,9,27,0.333,11,16,0.688,62
7634,12/8/14,Hampton,,Morgan State,W 62-58,200,21,51,0.412,17,36,0.472,4,15,0.267,16,25,0.64,62
7635,12/9/14,Belmont,,Evansville,L 62-65,200,22,60,0.367,11,29,0.379,11,31,0.355,7,9,0.778,62
7636,12/9/14,S Dakota St.,@,Saint Louis,W 62-55,200,21,41,0.512,13,28,0.464,8,13,0.615,12,19,0.632,62
7637,12/10/14,Colorado State,@,Colorado,W 62-60,201,21,46,0.457,15,26,0.577,6,20,0.3,14,26,0.538,62
7638,12/10/14,Duquesne,@,Penn State,L 62-64,200,23,57,0.404,19,38,0.5,4,19,0.211,12,21,0.571,62
7639,12/13/14,Middle Tenn.,@,Akron,W 62-61,200,22,40,0.55,17,30,0.567,5,10,0.5,13,21,0.619,62
7640,12/13/14,UC-Irvine,,Texas-Arlington,L 62-70,200,21,59,0.356,17,35,0.486,4,24,0.167,16,23,0.696,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7641,12/13/14,Ball State,@,Valparaiso,L 62-65,200,23,57,0.404,14,38,0.368,9,19,0.474,7,9,0.778,62
7642,12/14/14,Temple,@,Villanova,L 62-85,200,18,52,0.346,14,37,0.378,4,15,0.267,22,31,0.71,62
7643,12/15/14,Elon,@,Duke,L 62-75,200,25,59,0.424,20,40,0.5,5,19,0.263,7,8,0.875,62
7644,12/16/14,UC-Irvine,@,Morgan State,L 62-63,200,23,42,0.548,19,29,0.655,4,13,0.308,12,18,0.667,62
7645,12/16/14,Southeastern LA,@,UTEP,L 62-80,200,24,63,0.381,20,42,0.476,4,21,0.19,10,14,0.714,62
7646,12/17/14,Winthrop,@,Auburn,L 62-80,200,24,70,0.343,20,43,0.465,4,27,0.148,10,23,0.435,62
7647,12/17/14,San Diego State,@,Cincinnati,L 62-71 (OT),225,24,61,0.393,19,36,0.528,5,25,0.2,9,13,0.692,62
7648,12/18/14,Delaware,,Temple,L 62-82,200,21,52,0.404,15,32,0.469,6,20,0.3,14,20,0.7,62
7649,12/18/14,Rider,,Morgan State,W 62-48,200,22,43,0.512,18,32,0.563,4,11,0.364,14,20,0.7,62
7650,12/19/14,Niagara,@,Buffalo,L 62-88,201,19,53,0.358,10,32,0.313,9,21,0.429,15,27,0.556,62
7651,12/19/14,Northern Ariz.,@,Norfolk State,L 62-81,200,20,56,0.357,15,41,0.366,5,15,0.333,17,22,0.773,62
7652,12/20/14,Boston U.,@,Dayton,L 62-78,200,21,42,0.5,14,23,0.609,7,19,0.368,13,21,0.619,62
7653,12/20/14,South Florida,N,Florida State,L 62-75,200,24,66,0.364,22,60,0.367,2,6,0.333,12,14,0.857,62
7654,12/20/14,Illinois,N,Missouri,W 62-59,200,24,57,0.421,20,39,0.513,4,18,0.222,10,14,0.714,62
7655,12/20/14,SMU,@,Michigan,W 62-51,200,23,50,0.46,19,36,0.528,4,14,0.286,12,19,0.632,62
7656,12/21/14,Montana,,South Dakota,L 62-67,200,22,55,0.4,15,28,0.536,7,27,0.259,11,19,0.579,62
7657,12/21/14,UNC Asheville,,Western Caro.,L 62-66,200,21,55,0.382,14,33,0.424,7,22,0.318,13,16,0.813,62
7658,12/21/14,North Texas,,Creighton,W 62-58,200,19,49,0.388,13,38,0.342,6,11,0.545,18,23,0.783,62
7659,12/22/14,Simpson,@,Drake,L 62-84,200,19,48,0.396,8,24,0.333,11,24,0.458,13,17,0.765,62
7660,12/22/14,Loyola (IL),N,Texas Tech,W 62-44,200,17,45,0.378,12,30,0.4,5,15,0.333,23,30,0.767,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7661,12/22/14,Miami (FL),N,Providence,L 62-76,200,22,59,0.373,17,32,0.531,5,27,0.185,13,18,0.722,62
7662,12/22/14,William & Mary,@,Old Dominion,L 62-69,200,21,46,0.457,12,23,0.522,9,23,0.391,11,20,0.55,62
7663,12/22/14,Alabama A&M,@,Western Mich.,L 62-71,200,24,47,0.511,14,26,0.538,10,21,0.476,4,6,0.667,62
7664,12/28/14,Drexel,,Iona,L 62-81,200,22,64,0.344,13,40,0.325,9,24,0.375,9,15,0.6,62
7665,12/28/14,St. Katherine,@,Fresno State,L 62-93,200,24,57,0.421,14,32,0.438,10,25,0.4,4,7,0.571,62
7666,12/28/14,LIU-Brooklyn,N,Hofstra,L 62-88,200,22,63,0.349,15,39,0.385,7,24,0.292,11,17,0.647,62
7667,12/28/14,Stony Brook,@,Washington,W 62-57,200,23,62,0.371,14,44,0.318,9,18,0.5,7,15,0.467,62
7668,12/29/14,Alice Lloyd,@,Western Ky.,L 62-104,200,20,59,0.339,15,38,0.395,5,21,0.238,17,23,0.739,62
7669,12/30/14,Kent State,@,Kansas,L 62-78,200,24,59,0.407,17,38,0.447,7,21,0.333,7,14,0.5,62
7670,12/30/14,Texas-Arlington,,Ga. Southern,W 62-61,200,22,52,0.423,13,32,0.406,9,20,0.45,9,23,0.391,62
7671,12/30/14,Anderson (SC),@,Western Ill.,L 62-74,200,20,54,0.37,12,29,0.414,8,25,0.32,14,20,0.7,62
7672,12/31/14,UNC Asheville,@,Radford,W 62-60,200,23,58,0.397,20,38,0.526,3,20,0.15,13,18,0.722,62
7673,12/31/14,Kennesaw State,@,Tennessee State,L 62-73,200,17,53,0.321,9,25,0.36,8,28,0.286,20,24,0.833,62
7674,1/2/15,Morgan State,@,Cal St Northridge,L 62-78,200,21,61,0.344,13,31,0.419,8,30,0.267,12,19,0.632,62
7675,1/2/15,Colorado,,UCLA,W 62-56,200,18,48,0.375,13,38,0.342,5,10,0.5,21,25,0.84,62
7676,1/2/15,Miss. St.,,Florida State,W 62-55,200,24,52,0.462,22,38,0.579,2,14,0.143,12,13,0.923,62
7677,1/3/15,Coppin State,@,Akron,L 62-79,200,21,56,0.375,15,33,0.455,6,23,0.261,14,19,0.737,62
7678,1/3/15,Utah State,@,Boise State,W 62-61,200,24,54,0.444,16,39,0.41,8,15,0.533,6,9,0.667,62
7679,1/3/15,Bucknell,@,Colgate,L 62-68,200,24,54,0.444,17,37,0.459,7,17,0.412,7,12,0.583,62
7680,1/3/15,Boston College,@,Duke,L 62-85,200,26,65,0.4,23,52,0.442,3,13,0.231,7,10,0.7,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7681,1/3/15,La Salle,@,George Mason,L 62-70,200,24,50,0.48,20,36,0.556,4,14,0.286,10,19,0.526,62
7682,1/3/15,Nicholls State,@,Lamar,L 62-75,200,19,50,0.38,15,25,0.6,4,25,0.16,20,30,0.667,62
7683,1/3/15,Presbyterian,@,Liberty,W 62-58,200,25,50,0.5,23,38,0.605,2,12,0.167,10,22,0.455,62
7684,1/3/15,Missouri State,,Drake,W 62-37,200,25,52,0.481,19,34,0.559,6,18,0.333,6,8,0.75,62
7685,1/3/15,Northern Colo.,@,Montana State,W 62-54,200,22,49,0.449,13,31,0.419,9,18,0.5,9,11,0.818,62
7686,1/3/15,Air Force,@,Nevada,L 62-80,200,23,50,0.46,17,30,0.567,6,20,0.3,10,18,0.556,62
7687,1/3/15,Purdue,,Michigan,W 62-51,200,21,46,0.457,18,33,0.545,3,13,0.231,17,29,0.586,62
7688,1/3/15,Tennessee Tech,@,SIU Edwardsville,L 62-85,200,22,58,0.379,19,45,0.422,3,13,0.231,15,23,0.652,62
7689,1/3/15,Tennessee State,,SE Missouri St,L 62-77,200,20,53,0.377,14,36,0.389,6,17,0.353,16,24,0.667,62
7690,1/4/15,FIU,@,Fla. Atlantic,W 62-60,200,26,52,0.5,24,46,0.522,2,6,0.333,8,14,0.571,62
7691,1/4/15,Marshall,@,Western Ky.,L 62-81,200,19,57,0.333,14,34,0.412,5,23,0.217,19,25,0.76,62
7692,1/4/15,Illinois State,@,Wichita State,L 62-70,200,19,52,0.365,15,38,0.395,4,14,0.286,20,24,0.833,62
7693,1/5/15,Prairie View,@,Alcorn State,L 62-68,200,25,61,0.41,21,43,0.488,4,18,0.222,8,12,0.667,62
7694,1/5/15,Rider,@,Fairfield,W 62-46,200,24,50,0.48,18,34,0.529,6,16,0.375,8,21,0.381,62
7695,1/6/15,Butler,,Providence,L 62-66,200,21,62,0.339,15,43,0.349,6,19,0.316,14,20,0.7,62
7696,1/6/15,New Hampshire,,Albany (NY),L 62-64,200,18,43,0.419,7,19,0.368,11,24,0.458,15,18,0.833,62
7697,1/6/15,Toledo,,Central Mich.,L 62-65,200,20,50,0.4,13,32,0.406,7,18,0.389,15,19,0.789,62
7698,1/7/15,UNLV,,Nevada,L 62-64,200,21,62,0.339,16,45,0.356,5,17,0.294,15,16,0.938,62
7699,1/7/15,Wisconsin,,Purdue,W 62-55,200,17,39,0.436,14,25,0.56,3,14,0.214,25,31,0.806,62
7700,1/8/15,Oregon,,Arizona,L 62-80,200,20,56,0.357,16,36,0.444,4,20,0.2,18,22,0.818,62
7701,1/10/15,Boston U.,,Lafayette,L 62-63,200,24,55,0.436,16,35,0.457,8,20,0.4,6,11,0.545,62
7702,1/10/15,UConn,,Cincinnati,W 62-56,200,23,50,0.46,18,35,0.514,5,15,0.333,11,18,0.611,62
7703,1/10/15,Campbell,@,High Point,L 62-69,200,22,42,0.524,16,25,0.64,6,17,0.353,12,16,0.75,62
7704,1/10/15,Bucknell,@,Holy Cross,L 62-65 (OT),225,24,46,0.522,22,37,0.595,2,9,0.222,12,19,0.632,62
7705,1/10/15,Fort Wayne,,South Dakota,L 62-64,200,25,49,0.51,20,29,0.69,5,20,0.25,7,11,0.636,62
7706,1/10/15,Michigan,,Minnesota,W 62-57,200,21,52,0.404,17,34,0.5,4,18,0.222,16,20,0.8,62
7707,1/10/15,New Orleans,,Sam Houston St.,L 62-68,200,23,59,0.39,22,48,0.458,1,11,0.091,15,22,0.682,62
7708,1/10/15,Virginia,@,Notre Dame,W 62-56,200,25,51,0.49,20,40,0.5,5,11,0.455,7,8,0.875,62
7709,1/10/15,Pitt,,Clemson,L 62-71,200,21,53,0.396,17,40,0.425,4,13,0.308,16,18,0.889,62
7710,1/10/15,La.-Monroe,@,Texas State,W 62-59,200,24,49,0.49,20,33,0.606,4,16,0.25,10,11,0.909,62
7711,1/10/15,Montana State,@,Weber State,L 62-65,200,22,45,0.489,13,25,0.52,9,20,0.45,9,13,0.692,62
7712,1/10/15,Samford,@,Wofford,L 62-72,200,20,44,0.455,17,36,0.472,3,8,0.375,19,25,0.76,62
7713,1/11/15,George Mason,,UMass,L 62-66,200,21,55,0.382,16,43,0.372,5,12,0.417,15,26,0.577,62
7714,1/11/15,Memphis,@,Houston,W 62-44,200,23,53,0.434,19,41,0.463,4,12,0.333,12,16,0.75,62
7715,1/11/15,Wisconsin,@,Rutgers,L 62-67,200,24,56,0.429,19,35,0.543,5,21,0.238,9,16,0.563,62
7716,1/13/15,UMass-Lowell,@,Maine,W 62-59,200,24,53,0.453,19,34,0.559,5,19,0.263,9,11,0.818,62
7717,1/14/15,American,,Lehigh,W 62-59,200,21,48,0.438,12,25,0.48,9,23,0.391,11,17,0.647,62
7718,1/14/15,Colgate,,Boston U.,W 62-53,200,22,46,0.478,13,23,0.565,9,23,0.391,9,14,0.643,62
7719,1/14/15,Notre Dame,@,Georgia Tech,W 62-59,200,20,46,0.435,13,29,0.448,7,17,0.412,15,19,0.789,62
7720,1/14/15,Youngstown St.,@,Milwaukee,L 62-77,200,25,60,0.417,18,44,0.409,7,16,0.438,5,8,0.625,62
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
7721,1/14/15,St. Peter's,@,Monmouth,W 62-61 (OT),225,18,50,0.36,10,25,0.4,8,25,0.32,18,23,0.783,62
7722,1/14/15,San Jose State,,Fresno State,L 62-73,200,18,44,0.409,12,23,0.522,6,21,0.286,20,26,0.769,62
7723,1/15/15,Marshall,@,FIU,L 62-66 (OT),225,22,70,0.314,10,39,0.256,12,31,0.387,6,16,0.375,62
7724,1/15/15,Texas-Arlington,@,Georgia State,L 62-83,200,21,52,0.404,14,30,0.467,7,22,0.318,13,20,0.65,62
7725,1/15/15,Middle Tenn.,@,Southern Miss,W 62-61,200,22,45,0.489,13,26,0.5,9,19,0.474,9,14,0.643,62
7726,1/17/15,Brown,,Yale,L 62-80,200,23,61,0.377,18,37,0.486,5,24,0.208,11,18,0.611,62
7727,1/17/15,Hawaii,@,UC-Riverside,L 62-66,200,21,60,0.35,18,42,0.429,3,18,0.167,17,24,0.708,62
7728,1/17/15,Citadel,,Furman,L 62-74,200,22,50,0.44,16,34,0.471,6,16,0.375,12,16,0.75,62
7729,1/17/15,Dartmouth,,NJIT,W 62-53,200,19,45,0.422,15,32,0.469,4,13,0.308,20,25,0.8,62
7730,1/17/15,Delaware,,Drexel,L 62-66,200,21,51,0.412,17,32,0.531,4,19,0.211,16,25,0.64,62
7731,1/17/15,SIU Edwardsville,@,Eastern Ky.,L 62-78,200,19,48,0.396,9,28,0.321,10,20,0.5,14,23,0.609,62
7732,1/17/15,Marshall,@,Fla. Atlantic,L 62-76,200,25,56,0.446,23,43,0.535,2,13,0.154,10,16,0.625,62
7733,1/17/15,UMass-Lowell,@,Hartford,L 62-68 (OT),225,23,58,0.397,15,33,0.455,8,25,0.32,8,13,0.615,62
7734,1/17/15,Chicago State,@,UMKC,L 62-64,200,23,61,0.377,16,35,0.457,7,26,0.269,9,13,0.692,62
7735,1/17/15,Morehead State,,Eastern Ill.,L 62-65,200,24,56,0.429,18,38,0.474,6,18,0.333,8,12,0.667,62
7736,1/17/15,Oral Roberts,,Fort Wayne,W 62-58,200,20,52,0.385,11,32,0.344,9,20,0.45,13,17,0.765,62
7737,1/17/15,Villanova,@,Penn,W 62-47,200,23,55,0.418,17,37,0.459,6,18,0.333,10,20,0.5,62
7738,1/17/15,TCU,@,Texas Tech,W 62-42,200,19,42,0.452,16,33,0.485,3,9,0.333,21,32,0.656,62
