Id,Date,Schl,Location,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4482,2/25/12,Davidson,@,Ga. Southern,W 71-54,200,25,53,0.472,24,39,0.615,1,14,0.071,20,29,0.69,71
4483,2/25/12,Green Bay,@,UIC,W 71-63,200,24,53,0.453,20,42,0.476,4,11,0.364,19,24,0.792,71
4484,2/25/12,Kennesaw State,,Lipscomb,L 71-74,200,26,60,0.433,15,31,0.484,11,29,0.379,8,14,0.571,71
4485,2/25/12,Southern Utah,,Oral Roberts,L 71-73,200,26,48,0.542,23,39,0.59,3,9,0.333,16,20,0.8,71
4486,2/25/12,Texas,@,Texas Tech,W 71-67 (OT),225,22,56,0.393,18,40,0.45,4,16,0.25,23,30,0.767,71
4487,2/25/12,Yale,,Cornell,W 71-40,200,27,57,0.474,18,36,0.5,9,21,0.429,8,11,0.727,71
4488,2/27/12,N.C. Central,@,SC St.,W 71-57,200,21,43,0.488,14,29,0.483,7,14,0.5,22,33,0.667,71
4489,2/28/12,Loyola (IL),@,Detroit,L 71-80,200,21,42,0.5,15,28,0.536,6,14,0.429,23,31,0.742,71
4490,2/28/12,Wake Forest,,Duke,L 71-79,200,26,60,0.433,20,43,0.465,6,17,0.353,13,16,0.813,71
4491,2/28/12,Wyoming,,TCU,W 71-59,200,28,52,0.538,25,42,0.595,3,10,0.3,12,20,0.6,71
4492,2/29/12,Ball State,,Central Mich.,W 71-52,200,25,43,0.581,19,32,0.594,6,11,0.545,15,23,0.652,71
4493,2/29/12,Winthrop,N,Campbell,W 71-55,200,24,54,0.444,15,32,0.469,9,22,0.409,14,18,0.778,71
4494,2/29/12,Dayton,@,Richmond,L 71-82,200,27,59,0.458,19,37,0.514,8,22,0.364,9,11,0.818,71
4495,3/1/12,SC St.,@,Delaware State,L 71-82,200,28,57,0.491,24,46,0.522,4,11,0.364,11,17,0.647,71
4496,3/1/12,Fla. Gulf Coast,N,USC Upstate,W 71-61,200,24,62,0.387,15,43,0.349,9,19,0.474,14,21,0.667,71
4497,3/1/12,Rutgers,,Villanova,L 71-77,200,22,62,0.355,17,41,0.415,5,21,0.238,22,26,0.846,71
4498,3/1/12,Utah State,@,San Jose State,W 71-61,200,27,49,0.551,18,30,0.6,9,19,0.474,8,12,0.667,71
4499,3/2/12,Butler,N,Milwaukee,W 71-49,200,29,58,0.5,27,46,0.587,2,12,0.167,11,20,0.55,71
4500,3/3/12,UCF,,UAB,W 71-63,200,24,49,0.49,13,26,0.5,11,23,0.478,12,19,0.632,71
4501,3/3/12,Evansville,N,Creighton,L 71-99,200,25,59,0.424,21,46,0.457,4,13,0.308,17,25,0.68,71
4502,3/3/12,Oral Roberts,N,Fort Wayne,W 71-67,200,23,50,0.46,18,38,0.474,5,12,0.417,20,32,0.625,71
4503,3/3/12,La Salle,,St. Bonaventure,W 71-61,200,27,51,0.529,24,41,0.585,3,10,0.3,14,20,0.7,71
4504,3/4/12,Michigan,@,Penn State,W 71-65,200,25,42,0.595,15,24,0.625,10,18,0.556,11,15,0.733,71
4505,3/4/12,Robert Morris,@,Wagner,W 71-64,200,18,56,0.321,13,42,0.31,5,14,0.357,30,40,0.75,71
4506,3/7/12,UConn,N,West Virginia,W 71-67 (OT),225,25,51,0.49,18,33,0.545,7,18,0.389,14,22,0.636,71
4507,3/7/12,Norfolk State,N,Howard,W 71-61,200,21,37,0.568,12,23,0.522,9,14,0.643,20,32,0.625,71
4508,3/7/12,Western Mich.,N,Northern Ill.,W 71-54,200,24,53,0.453,18,32,0.563,6,21,0.286,17,22,0.773,71
4509,3/8/12,Stanford,N,California,L 71-77,200,23,64,0.359,18,46,0.391,5,18,0.278,20,25,0.8,71
4510,3/8/12,Georgia,N,Miss. St.,W 71-61,200,26,51,0.51,19,32,0.594,7,19,0.368,12,19,0.632,71
4511,3/8/12,Texas,N,Iowa State,W 71-65,200,25,68,0.368,22,53,0.415,3,15,0.2,18,24,0.75,71
4512,3/8/12,Marquette,N,Louisville,L 71-84,200,30,68,0.441,28,55,0.509,2,13,0.154,9,16,0.563,71
4513,3/9/12,Miss Val St,N,Ark-Pine Bluff,W 71-64,200,25,60,0.417,19,39,0.487,6,21,0.286,15,22,0.682,71
4514,3/9/12,Cincinnati,N,Syracuse,W 71-68,200,25,55,0.455,15,33,0.455,10,22,0.455,11,18,0.611,71
4515,3/9/12,Miami (FL),N,Florida State,L 71-82,200,26,64,0.406,16,39,0.41,10,25,0.4,9,13,0.692,71
4516,3/9/12,Indiana,N,Wisconsin,L 71-79,200,25,51,0.49,22,45,0.489,3,6,0.5,18,22,0.818,71
4517,3/9/12,La Salle,N,Saint Louis,L 71-78,200,25,56,0.446,17,36,0.472,8,20,0.4,13,15,0.867,71
4518,3/9/12,Temple,N,UMass,L 71-77,200,26,57,0.456,19,40,0.475,7,17,0.412,12,15,0.8,71
4519,3/9/12,Purdue,N,Ohio State,L 71-88,200,25,63,0.397,13,37,0.351,12,26,0.462,9,15,0.6,71
4520,3/9/12,St. Bonaventure,N,St. Joseph's,W 71-68,200,27,50,0.54,26,42,0.619,1,8,0.125,16,23,0.696,71
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4521,3/10/12,Florida,N,Kentucky,L 71-74,200,29,60,0.483,18,38,0.474,11,22,0.5,2,2,1,71
4522,3/10/12,Miss Val St,N,Texas Southern,W 71-69,200,22,56,0.393,13,26,0.5,9,30,0.3,18,28,0.643,71
4523,3/10/12,Xavier,N,Saint Louis,W 71-64,200,24,45,0.533,19,34,0.559,5,11,0.455,18,21,0.857,71
4524,3/11/12,Vanderbilt,N,Kentucky,W 71-64,200,22,51,0.431,16,33,0.485,6,18,0.333,21,32,0.656,71
4525,3/14/12,Vermont,N,Lamar,W 71-59,200,25,50,0.5,21,39,0.538,4,11,0.364,17,24,0.708,71
4526,3/16/12,Florida,N,Virginia,W 71-45,200,28,53,0.528,24,30,0.8,4,23,0.174,11,17,0.647,71
4527,3/17/12,Iowa State,N,Kentucky,L 71-87,200,25,61,0.41,22,39,0.564,3,22,0.136,18,25,0.72,71
4528,3/19/12,Middle Tenn.,@,Tennessee,W 71-64,200,24,52,0.462,21,41,0.512,3,11,0.273,20,28,0.714,71
4529,3/30/12,Pitt,,Washington St.,W 71-65,200,24,48,0.5,20,33,0.606,4,15,0.267,19,26,0.731,71
4530,11/11/11,UConn,,Columbia,W 70-57,200,26,52,0.5,18,35,0.514,8,17,0.471,10,18,0.556,70
4531,11/11/11,Sacred Heart,N,Hartford,W 70-50,200,22,60,0.367,17,42,0.405,5,18,0.278,21,31,0.677,70
4532,11/11/11,Longwood,,Navy,L 70-78,200,25,61,0.41,20,40,0.5,5,21,0.238,15,24,0.625,70
4533,11/11/11,Minnesota,,Bucknell,W 70-58,200,22,55,0.4,19,40,0.475,3,15,0.2,23,35,0.657,70
4534,11/11/11,Sacramento St.,,Menlo,W 70-56,200,22,50,0.44,20,36,0.556,2,14,0.143,24,31,0.774,70
4535,11/11/11,SC St.,,Claflin,W 70-53,200,22,50,0.44,17,39,0.436,5,11,0.455,21,30,0.7,70
4536,11/11/11,Monmouth,@,Villanova,L 70-106,200,23,64,0.359,15,33,0.455,8,31,0.258,16,23,0.696,70
4537,11/12/11,Bryant,N,UC-Davis,W 70-63,200,27,63,0.429,14,27,0.519,13,36,0.361,3,8,0.375,70
4538,11/12/11,Portland,N,Fla. Atlantic,W 70-65,200,21,52,0.404,16,36,0.444,5,16,0.313,23,27,0.852,70
4539,11/12/11,Penn State,,Hartford,W 70-55,200,23,64,0.359,13,41,0.317,10,23,0.435,14,26,0.538,70
4540,11/12/11,San Diego State,,Southern Utah,W 70-37,200,28,55,0.509,23,42,0.548,5,13,0.385,9,20,0.45,70
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4541,11/13/11,North Dakota St.,N,Northern Ariz.,W 70-58,200,24,40,0.6,17,24,0.708,7,16,0.438,15,24,0.625,70
4542,11/13/11,Louisiana,@,San Francisco,L 70-71,200,26,69,0.377,20,41,0.488,6,28,0.214,12,12,1,70
4543,11/13/11,Wofford,,Emory & Henry,W 70-55,200,26,57,0.456,22,39,0.564,4,18,0.222,14,15,0.933,70
4544,11/14/11,Miss Val St,@,DePaul,L 70-80,200,24,60,0.4,22,46,0.478,2,14,0.143,20,29,0.69,70
4545,11/14/11,Georgia Tech,,Delaware State,W 70-52,200,29,55,0.527,24,41,0.585,5,14,0.357,7,13,0.538,70
4546,11/15/11,IUPUI,@,Little Rock,L 70-75,200,27,55,0.491,21,40,0.525,6,15,0.4,10,17,0.588,70
4547,11/15/11,Eastern Wash.,,South Dakota,W 70-61,200,27,67,0.403,16,37,0.432,11,30,0.367,5,8,0.625,70
4548,11/15/11,Kent State,@,West Virginia,W 70-60,200,28,59,0.475,23,46,0.5,5,13,0.385,9,13,0.692,70
4549,11/16/11,Creighton,@,UAB,W 70-60,200,27,63,0.429,22,46,0.478,5,17,0.294,11,19,0.579,70
4550,11/16/11,Jacksonville,@,Savannah State,L 70-73 (OT),225,23,48,0.479,20,41,0.488,3,7,0.429,21,28,0.75,70
4551,11/17/11,Canisius,@,UNLV,L 70-95,200,26,60,0.433,18,42,0.429,8,18,0.444,10,14,0.714,70
4552,11/18/11,Alabama,N,Wichita State,W 70-60,200,23,53,0.434,22,45,0.489,1,8,0.125,23,28,0.821,70
4553,11/18/11,Stanford,@,UC-Davis,W 70-49,200,29,61,0.475,22,41,0.537,7,20,0.35,5,11,0.455,70
4554,11/18/11,Jacksonville,,Samford,W 70-57,200,27,54,0.5,18,35,0.514,9,19,0.474,7,8,0.875,70
4555,11/18/11,St. Joseph's,N,Seton Hall,L 70-78,200,25,51,0.49,19,33,0.576,6,18,0.333,14,18,0.778,70
4556,11/18/11,USC Upstate,@,Tx-Rio Grande,W 70-66,200,29,59,0.492,27,43,0.628,2,16,0.125,10,18,0.556,70
4557,11/19/11,Pepperdine,@,Cal St Bakersfield,L 70-79,200,22,43,0.512,14,28,0.5,8,15,0.533,18,24,0.75,70
4558,11/19/11,Houston Baptist,N,Nicholls State,L 70-80,200,26,64,0.406,18,41,0.439,8,23,0.348,10,17,0.588,70
4559,11/19/11,Lipscomb,@,Illinois State,L 70-78,200,29,66,0.439,20,40,0.5,9,26,0.346,3,9,0.333,70
4560,11/19/11,Lafayette,,Wagner,L 70-76,200,21,47,0.447,11,20,0.55,10,27,0.37,18,22,0.818,70
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4561,11/19/11,Chicago State,@,N.C. A&T,L 70-87,200,22,66,0.333,12,35,0.343,10,31,0.323,16,30,0.533,70
4562,11/19/11,USC Upstate,N,Toledo,L 70-75,200,26,54,0.481,17,32,0.531,9,22,0.409,9,12,0.75,70
4563,11/19/11,Montana State,@,Utah,W 70-64,200,27,52,0.519,23,38,0.605,4,14,0.286,12,25,0.48,70
4564,11/20/11,Coppin State,@,UConn,L 70-87,200,27,69,0.391,15,38,0.395,12,31,0.387,4,9,0.444,70
4565,11/21/11,California,N,Georgia,W 70-46,200,25,50,0.5,19,39,0.487,6,11,0.545,14,18,0.778,70
4566,11/22/11,Baylor,,SC St.,W 70-50,200,26,57,0.456,18,38,0.474,8,19,0.421,10,18,0.556,70
4567,11/22/11,Wofford,@,Bradley,W 70-66,200,28,61,0.459,18,38,0.474,10,23,0.435,4,10,0.4,70
4568,11/22/11,ETSU,@,Charlotte,W 70-69,200,27,53,0.509,22,36,0.611,5,17,0.294,11,17,0.647,70
4569,11/22/11,Illinois,N,Richmond,W 70-61,200,22,52,0.423,19,42,0.452,3,10,0.3,23,28,0.821,70
4570,11/22/11,Rutgers,N,Illinois State,L 70-76,200,29,61,0.475,25,49,0.51,4,12,0.333,8,18,0.444,70
4571,11/23/11,Denver,,Saint Mary's,W 70-58,200,22,50,0.44,12,30,0.4,10,20,0.5,16,19,0.842,70
4572,11/25/11,Texas Tech,N,DePaul,L 70-76,200,22,52,0.423,17,42,0.405,5,10,0.5,21,27,0.778,70
4573,11/25/11,Longwood,N,Prairie View,W 70-67,200,28,62,0.452,21,43,0.488,7,19,0.368,7,10,0.7,70
4574,11/25/11,Murray State,N,San Francisco,W 70-67,200,20,42,0.476,9,23,0.391,11,19,0.579,19,23,0.826,70
4575,11/25/11,Xavier,,Georgia,W 70-56,200,24,49,0.49,21,41,0.512,3,8,0.375,19,30,0.633,70
4576,11/26/11,Austin Peay,,Middle Tenn.,L 70-90,200,21,58,0.362,17,41,0.415,4,17,0.235,24,33,0.727,70
4577,11/26/11,Pacific,@,Hawaii,L 70-75,200,21,49,0.429,14,28,0.5,7,21,0.333,21,28,0.75,70
4578,11/26/11,Rider,N,La Salle,L 70-82,200,20,49,0.408,11,30,0.367,9,19,0.474,21,27,0.778,70
4579,11/26/11,Davidson,@,UNC Wilmington,W 70-67,200,25,61,0.41,18,37,0.486,7,24,0.292,13,20,0.65,70
4580,11/26/11,Boston U.,@,Rhode Island,W 70-64,200,28,56,0.5,24,42,0.571,4,14,0.286,10,14,0.714,70
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4581,11/26/11,Pepperdine,@,UTSA,W 70-64 (OT),220,25,60,0.417,18,38,0.474,7,22,0.318,13,22,0.591,70
4582,11/26/11,Charlotte,@,Wright State,W 70-66,200,24,43,0.558,19,27,0.704,5,16,0.313,17,24,0.708,70
4583,11/27/11,Minnesota,N,Dayton,L 70-86,200,21,48,0.438,14,30,0.467,7,18,0.389,21,27,0.778,70
4584,11/27/11,Norfolk State,,Eastern Ky.,W 70-63,200,23,35,0.657,20,26,0.769,3,9,0.333,21,34,0.618,70
4585,11/27/11,Wake Forest,N,Texas Tech,W 70-61,200,21,51,0.412,16,34,0.471,5,17,0.294,23,29,0.793,70
4586,11/28/11,Colorado,,Georgia,W 70-68,200,22,50,0.44,18,36,0.5,4,14,0.286,22,37,0.595,70
4587,11/28/11,Stetson,N,Florida,L 70-96,200,24,58,0.414,23,41,0.561,1,17,0.059,21,29,0.724,70
4588,11/28/11,Memphis,,Jackson State,W 70-45,200,26,49,0.531,23,39,0.59,3,10,0.3,15,25,0.6,70
4589,11/28/11,Weber State,@,Saint Mary's,L 70-87,200,25,55,0.455,22,43,0.512,3,12,0.25,17,27,0.63,70
4590,11/28/11,San Jose State,,Montana State,L 70-77,200,23,54,0.426,15,30,0.5,8,24,0.333,16,19,0.842,70
4591,11/28/11,Vanderbilt,,Xavier,L 70-82 (OT),225,27,64,0.422,20,42,0.476,7,22,0.318,9,12,0.75,70
4592,11/29/11,Virginia,,Michigan,W 70-58,200,22,53,0.415,13,28,0.464,9,25,0.36,17,22,0.773,70
4593,11/30/11,Furman,@,Elon,L 70-77,200,26,66,0.394,17,40,0.425,9,26,0.346,9,13,0.692,70
4594,11/30/11,Ohio,@,Marshall,W 70-68,200,29,58,0.5,24,43,0.558,5,15,0.333,7,11,0.636,70
4595,12/1/11,Eastern Mich.,@,Colgate,L 70-74,200,24,63,0.381,20,39,0.513,4,24,0.167,18,20,0.9,70
4596,12/1/11,Ole Miss,@,DePaul,W 70-68,200,29,52,0.558,28,49,0.571,1,3,0.333,11,28,0.393,70
4597,12/1/11,Murray State,@,Western Ky.,W 70-59,200,22,51,0.431,17,39,0.436,5,12,0.417,21,27,0.778,70
4598,12/3/11,Army,@,Binghamton,W 70-50,200,26,48,0.542,15,29,0.517,11,19,0.579,7,10,0.7,70
4599,12/3/11,TCU,@,Evansville,W 70-68 (OT),225,26,54,0.481,21,37,0.568,5,17,0.294,13,18,0.722,70
4600,12/3/11,Kansas,,South Florida,W 70-42,200,23,50,0.46,16,25,0.64,7,25,0.28,17,24,0.708,70
4601,12/3/11,Richmond,@,Wake Forest,W 70-62,200,22,45,0.489,15,29,0.517,7,16,0.438,19,25,0.76,70
4602,12/4/11,Seattle,@,Harvard,L 70-80,200,28,52,0.538,23,37,0.622,5,15,0.333,9,18,0.5,70
4603,12/4/11,Penn State,,Ole Miss,L 70-72,200,26,54,0.481,20,35,0.571,6,19,0.316,12,19,0.632,70
4604,12/4/11,UNLV,@,Wichita State,L 70-89,200,24,51,0.471,19,31,0.613,5,20,0.25,17,23,0.739,70
4605,12/6/11,Quinnipiac,@,Hartford,W 70-61,200,23,52,0.442,18,39,0.462,5,13,0.385,19,32,0.594,70
4606,12/6/11,Lipscomb,,UT-Martin,W 70-55,200,26,60,0.433,19,37,0.514,7,23,0.304,11,14,0.786,70
4607,12/6/11,Minnesota,,App. St.,W 70-56,200,27,50,0.54,25,44,0.568,2,6,0.333,14,19,0.737,70
4608,12/6/11,VMI,@,Pitt,L 70-97,200,25,68,0.368,18,38,0.474,7,30,0.233,13,20,0.65,70
4609,12/7/11,Portland,@,Boise State,L 70-92,200,26,59,0.441,19,37,0.514,7,22,0.318,11,21,0.524,70
4610,12/7/11,Stony Brook,,Fairl. Dickinson,W 70-46,200,24,58,0.414,15,35,0.429,9,23,0.391,13,16,0.813,70
4611,12/7/11,Wisconsin,,Green Bay,W 70-42,200,27,59,0.458,24,42,0.571,3,17,0.176,13,19,0.684,70
4612,12/10/11,Nevada,@,Montana,W 70-64,200,25,56,0.446,18,41,0.439,7,15,0.467,13,19,0.684,70
4613,12/10/11,Fresno State,@,Oregon,L 70-74,200,27,61,0.443,24,47,0.511,3,14,0.214,13,19,0.684,70
4614,12/10/11,Pepperdine,,Cal St Northridge,L 70-73,200,23,51,0.451,14,31,0.452,9,20,0.45,15,22,0.682,70
4615,12/10/11,Tennessee,,Austin Peay,L 70-74,200,28,60,0.467,23,41,0.561,5,19,0.263,9,16,0.563,70
4616,12/10/11,Lehigh,@,Wagner,W 70-69,200,23,59,0.39,15,37,0.405,8,22,0.364,16,20,0.8,70
4617,12/12/11,La.-Monroe,,Nicholls State,L 70-82,200,25,65,0.385,17,43,0.395,8,22,0.364,12,21,0.571,70
4618,12/12/11,Portland State,@,Oregon,L 70-79,200,24,56,0.429,19,37,0.514,5,19,0.263,17,20,0.85,70
4619,12/15/11,S Dakota St.,@,North Dakota,L 70-89,200,23,54,0.426,14,30,0.467,9,24,0.375,15,19,0.789,70
4620,12/15/11,William & Mary,,Wesley,W 70-47,200,22,56,0.393,12,27,0.444,10,29,0.345,16,22,0.727,70
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4621,12/16/11,Central Mich.,,UIC,W 70-67,200,28,52,0.538,22,38,0.579,6,14,0.429,8,14,0.571,70
4622,12/17/11,Radford,@,Cincinnati,L 70-101,200,26,67,0.388,19,47,0.404,7,20,0.35,11,21,0.524,70
4623,12/17/11,Charleston,,Charleston So.,W 70-68,200,24,50,0.48,15,30,0.5,9,20,0.45,13,26,0.5,70
4624,12/17/11,Evansville,,Tennessee Tech,L 70-72,200,20,47,0.426,17,32,0.531,3,15,0.2,27,30,0.9,70
4625,12/17/11,Northwestern,,Central Conn St,W 70-64,200,25,57,0.439,16,28,0.571,9,29,0.31,11,14,0.786,70
4626,12/19/11,Boise State,,Fresno State,W 70-63,200,23,58,0.397,16,41,0.39,7,17,0.412,17,24,0.708,70
4627,12/19/11,California,,UCSB,W 70-50,200,26,54,0.481,15,34,0.441,11,20,0.55,7,9,0.778,70
4628,12/19/11,Clemson,,Alabama State,W 70-45,200,24,48,0.5,20,34,0.588,4,14,0.286,18,25,0.72,70
4629,12/19/11,Colorado,,Cal St Bakersfield,W 70-64,200,23,46,0.5,21,36,0.583,2,10,0.2,22,26,0.846,70
4630,12/19/11,Delaware,,La Salle,W 70-66,200,24,56,0.429,20,42,0.476,4,14,0.286,18,27,0.667,70
4631,12/19/11,Rice,,Temple,L 70-77,200,25,60,0.417,22,42,0.524,3,18,0.167,17,26,0.654,70
4632,12/19/11,South Alabama,,Ga. Southern,W 70-57,200,23,53,0.434,20,43,0.465,3,10,0.3,21,28,0.75,70
4633,12/19/11,South Florida,,Cleveland State,W 70-55,200,23,48,0.479,18,35,0.514,5,13,0.385,19,22,0.864,70
4634,12/20/11,Ohio State,,Lamar,W 70-50,200,28,62,0.452,22,45,0.489,6,17,0.353,8,19,0.421,70
4635,12/20/11,Toledo,,Norfolk State,L 70-72,200,23,57,0.404,15,39,0.385,8,18,0.444,16,24,0.667,70
4636,12/22/11,UAB,,Jacksonville,W 70-65,200,23,46,0.5,19,31,0.613,4,15,0.267,20,32,0.625,70
4637,12/22/11,Coastal Caro.,,Charleston,L 70-77,200,30,65,0.462,24,50,0.48,6,15,0.4,4,5,0.8,70
4638,12/22/11,Denver,,Citadel,W 70-58,200,21,45,0.467,9,19,0.474,12,26,0.462,16,20,0.8,70
4639,12/22/11,Texas State,@,Fordham,L 70-81,200,22,67,0.328,13,33,0.394,9,34,0.265,17,22,0.773,70
4640,12/22/11,Georgetown,,Memphis,W 70-59,200,22,51,0.431,17,37,0.459,5,14,0.357,21,30,0.7,70
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4641,12/22/11,Gonzaga,,Air Force,W 70-60,200,21,45,0.467,13,27,0.481,8,18,0.444,20,27,0.741,70
4642,12/22/11,West Virginia,N,Missouri State,W 70-68 (OT),225,26,61,0.426,16,34,0.471,10,27,0.37,8,15,0.533,70
4643,12/22/11,Saint Louis,,Arkansas State,W 70-46,200,29,54,0.537,20,33,0.606,9,21,0.429,3,5,0.6,70
4644,12/22/11,Troy,,UTSA,L 70-76,200,23,59,0.39,7,18,0.389,16,41,0.39,8,13,0.615,70
4645,12/23/11,UTEP,N,Kansas State,L 70-78,200,20,43,0.465,15,31,0.484,5,12,0.417,25,34,0.735,70
4646,12/23/11,Louisville,,Western Ky.,W 70-60,200,22,55,0.4,17,39,0.436,5,16,0.313,21,30,0.7,70
4647,12/28/11,Colgate,,Quinnipiac,L 70-80,200,23,57,0.404,13,38,0.342,10,19,0.526,14,17,0.824,70
4648,12/28/11,UC-Riverside,@,UTSA,W 70-65,200,25,50,0.5,17,32,0.531,8,18,0.444,12,17,0.706,70
4649,12/29/11,Stetson,@,UCF,L 70-80,200,24,64,0.375,17,41,0.415,7,23,0.304,15,18,0.833,70
4650,12/29/11,Penn,@,Davidson,L 70-75,200,24,52,0.462,19,34,0.559,5,18,0.278,17,24,0.708,70
4651,12/29/11,La Salle,,Boston U.,W 70-53,200,25,55,0.455,17,32,0.531,8,23,0.348,12,22,0.545,70
4652,12/30/11,Western Mich.,@,Duke,L 70-110,200,28,71,0.394,22,58,0.379,6,13,0.462,8,11,0.727,70
4653,12/30/11,Niagara,,St. Bonaventure,L 70-72,200,22,56,0.393,19,40,0.475,3,16,0.188,23,33,0.697,70
4654,12/31/11,St. Francis (NY),@,Army,L 70-79,200,24,63,0.381,17,36,0.472,7,27,0.259,15,22,0.682,70
4655,12/31/11,Yale,@,Florida,L 70-90,200,27,63,0.429,16,42,0.381,11,21,0.524,5,8,0.625,70
4656,12/31/11,UIC,,Wright State,L 70-74 (OT),225,20,51,0.392,13,30,0.433,7,21,0.333,23,28,0.821,70
4657,12/31/11,Ohio State,@,Indiana,L 70-74,200,24,49,0.49,21,38,0.553,3,11,0.273,19,26,0.731,70
4658,12/31/11,Presbyterian,@,VMI,L 70-78 (OT),225,24,61,0.393,13,32,0.406,11,29,0.379,11,18,0.611,70
4659,1/2/12,American,@,Brown,W 70-61,200,24,43,0.558,18,34,0.529,6,9,0.667,16,17,0.941,70
4660,1/2/12,Campbell,,Coastal Caro.,W 70-65 (OT),225,26,62,0.419,22,44,0.5,4,18,0.222,14,21,0.667,70
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4661,1/2/12,George Mason,,William & Mary,W 70-56,200,24,48,0.5,16,31,0.516,8,17,0.471,14,20,0.7,70
4662,1/2/12,Robert Morris,@,Ohio,W 70-67,200,25,47,0.532,18,31,0.581,7,16,0.438,13,16,0.813,70
4663,1/3/12,Maryland,,Cornell,W 70-62,200,24,52,0.462,20,33,0.606,4,19,0.211,18,23,0.783,70
4664,1/3/12,Utah Valley,,Wyoming,L 70-76,200,23,49,0.469,16,33,0.485,7,16,0.438,17,18,0.944,70
4665,1/4/12,Ball State,,Florida A&M,W 70-55,200,25,54,0.463,20,38,0.526,5,16,0.313,15,24,0.625,70
4666,1/4/12,Richmond,@,Charlotte,L 70-75,200,23,56,0.411,13,27,0.481,10,29,0.345,14,18,0.778,70
4667,1/4/12,Marquette,@,Georgetown,L 70-73,200,23,52,0.442,15,34,0.441,8,18,0.444,16,20,0.8,70
4668,1/4/12,Houston,,Tulsa,W 70-69 (OT),225,21,45,0.467,19,41,0.463,2,4,0.5,26,35,0.743,70
4669,1/4/12,Xavier,@,La Salle,L 70-80,200,25,62,0.403,21,48,0.438,4,14,0.286,16,20,0.8,70
4670,1/4/12,UNC Wilmington,@,Northeastern,W 70-62,200,20,48,0.417,14,34,0.412,6,14,0.429,24,26,0.923,70
4671,1/5/12,Western Ky.,,Louisiana,L 70-72 (OT),225,25,75,0.333,21,57,0.368,4,18,0.222,16,19,0.842,70
4672,1/5/12,Winthrop,,Radford,W 70-54,200,29,51,0.569,25,44,0.568,4,7,0.571,8,11,0.727,70
4673,1/7/12,UC-Irvine,@,UC-Davis,W 70-55,200,22,49,0.449,14,27,0.519,8,22,0.364,18,28,0.643,70
4674,1/7/12,NJIT,@,Longwood,L 70-85,200,26,64,0.406,22,43,0.512,4,21,0.19,14,23,0.609,70
4675,1/7/12,UMBC,@,Maine,L 70-89,201,24,57,0.421,18,41,0.439,6,16,0.375,16,22,0.727,70
4676,1/7/12,Richmond,@,Rhode Island,W 70-53,200,28,53,0.528,17,32,0.531,11,21,0.524,3,5,0.6,70
4677,1/7/12,UTEP,,Houston,W 70-50,200,30,49,0.612,26,42,0.619,4,7,0.571,6,14,0.429,70
4678,1/10/12,NJIT,@,Cal St Bakersfield,L 70-71,200,23,45,0.511,14,26,0.538,9,19,0.474,15,18,0.833,70
4679,1/10/12,Florida,,Georgia,W 70-48,200,24,48,0.5,17,27,0.63,7,21,0.333,15,18,0.833,70
4680,1/10/12,Harvard,@,Monmouth,W 70-61,200,25,51,0.49,20,33,0.606,5,18,0.278,15,23,0.652,70
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
4681,1/10/12,Ball State,@,Toledo,W 70-68,200,23,46,0.5,13,27,0.481,10,19,0.526,14,22,0.636,70
4682,1/11/12,Bucknell,,Colgate,W 70-57,200,27,51,0.529,21,38,0.553,6,13,0.462,10,16,0.625,70
4683,1/11/12,Maryland,,Wake Forest,W 70-64,200,21,60,0.35,17,45,0.378,4,15,0.267,24,37,0.649,70
4684,1/11/12,Nebraska,,Penn State,W 70-58,200,22,40,0.55,15,21,0.714,7,19,0.368,19,29,0.655,70
