Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
255,Richmond,33,13,20,0.394,-1.19,-0.61,6,12,7,10,4,7,2314,2333,66.6,105.3,0.307,0.402,0.561,44.9,61.1,11.3,8.8,0.541,14,18.7,0.203
256,Rider,31,16,15,0.516,-4.86,-6.4,11,7,9,3,6,10,2381,2333,74.1,103.2,0.399,0.344,0.529,50.4,53.1,12.2,10.1,0.506,15.6,30.3,0.246
257,Robert Morris,34,18,16,0.529,-9.07,-7.45,11,7,12,3,5,13,2378,2326,68.2,101,0.326,0.394,0.535,50.5,56.4,10.6,8,0.504,18.4,30.4,0.227
258,Rutgers,31,14,17,0.452,9.43,10.3,7,13,10,7,4,9,2105,2132,68.1,99,0.317,0.332,0.497,52.8,50.6,9.4,11.3,0.47,16.1,33.4,0.202
259,Sacramento State,31,15,16,0.484,-8.76,-6.76,8,12,9,5,4,10,2197,2155,69.4,101.2,0.329,0.293,0.528,50,53.5,11,10,0.496,16.3,28.2,0.228
260,Sacred Heart,32,15,17,0.469,-7.51,-7.74,11,7,10,3,4,13,2558,2509,74,107.6,0.375,0.354,0.564,53,53.2,7.2,10.7,0.523,17,31.3,0.283
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
261,Saint Francis (PA),33,18,15,0.545,-8.29,-5.77,12,6,12,4,6,10,2517,2508,70.8,107.8,0.343,0.356,0.532,52,46.7,9.5,7.9,0.498,14.5,34.2,0.242
262,Saint Joseph's,33,14,19,0.424,-0.2,1.89,6,12,10,5,2,11,2328,2397,68.8,102.2,0.317,0.447,0.521,48.2,50.1,8.2,10.1,0.48,12,21.5,0.238
263,Saint Louis,35,23,12,0.657,5.3,1.99,10,8,15,2,4,8,2347,2231,67.1,100,0.397,0.326,0.494,54.5,54.3,10.6,12.1,0.468,15.8,35.8,0.237
264,Saint Mary's (CA),33,22,11,0.667,12.92,4.38,11,5,14,3,5,5,2406,2124,64.5,112.6,0.297,0.35,0.57,54.4,37.9,9.3,6.9,0.54,14.1,31.2,0.221
265,Saint Peter's,32,10,22,0.313,-12,-6.25,6,12,7,7,2,14,2012,2196,64.3,95.9,0.348,0.346,0.527,50.9,42.6,8.2,17.7,0.487,20.4,29.2,0.253
266,Sam Houston State,32,21,11,0.656,-2.96,-6.16,16,2,12,2,8,8,2407,2225,68.5,107.6,0.264,0.421,0.55,51.5,61.9,10.6,8.9,0.518,15.4,31.1,0.2
267,Samford,33,17,16,0.515,1,-1.72,6,12,11,6,5,9,2583,2487,71.2,107.1,0.341,0.352,0.57,50.3,50.1,9.9,10.9,0.537,17,28.1,0.25
268,San Diego State,34,21,13,0.618,5.6,2.78,11,7,14,3,4,7,2437,2291,68.9,104.1,0.35,0.372,0.539,51.2,57.6,8.4,10.1,0.503,15.8,29.4,0.251
269,San Diego,36,21,15,0.583,6.34,3.82,7,9,12,4,5,8,2591,2455,68,104.4,0.32,0.404,0.562,51.9,56.5,8.2,8.4,0.527,16.8,24.7,0.239
270,San Francisco,31,21,10,0.677,8.77,1.34,9,7,13,3,6,5,2358,2101,67.3,112.1,0.307,0.393,0.556,52.2,50.8,8.9,8.8,0.536,13.1,30.8,0.201
271,San Jose State,31,4,27,0.129,-16.09,0.88,1,17,4,11,0,12,2042,2534,71.3,91.7,0.351,0.363,0.496,49.6,59.3,5.9,5.1,0.463,19,27.9,0.23
272,Santa Clara,31,16,15,0.516,-1.75,1.09,8,8,11,6,4,6,2115,2172,67.4,100,0.343,0.401,0.55,49.3,56.6,6.9,9.5,0.516,18.4,24.3,0.245
273,Savannah State,31,11,20,0.355,-20.42,-8.96,8,8,6,5,4,14,2360,2694,78.1,97,0.255,0.576,0.506,46.2,56,9.6,7.9,0.481,17,28.2,0.173
274,Seattle,32,18,14,0.563,-1.03,-3.66,6,10,12,5,4,8,2352,2210,69.8,104.5,0.344,0.331,0.536,52.1,44.5,6.2,9.3,0.5,15.1,29.2,0.247
275,Seton Hall,33,20,13,0.606,11.3,8.85,9,9,11,4,3,8,2440,2359,70.1,104.3,0.348,0.364,0.534,49.9,51.8,9.9,11.2,0.499,15.2,29.5,0.247
276,Siena,33,17,16,0.515,-7.81,-6.38,11,7,7,7,8,7,2131,2178,61.4,103.2,0.247,0.478,0.536,46.8,53.5,9.2,8.3,0.515,13.9,23.2,0.168
277,South Alabama,34,17,17,0.5,-4.25,-2.5,8,10,13,6,3,10,2478,2465,68.9,104.6,0.355,0.404,0.563,47.6,54.3,8.5,11.5,0.536,17.2,25.6,0.244
278,South Carolina State,34,8,26,0.235,-16.78,-8.21,5,11,5,6,2,19,2388,2593,69.2,100.3,0.409,0.307,0.529,50.6,47.6,7,5.4,0.48,17.9,32.2,0.303
279,South Carolina Upstate,32,6,26,0.188,-15.34,-4.3,1,16,5,9,1,15,2169,2395,69.4,96.9,0.262,0.437,0.515,46.7,56,9.2,8.1,0.485,17.3,26.2,0.187
280,South Carolina,32,16,16,0.5,8.69,9.98,11,7,11,6,4,8,2327,2316,71.2,101.7,0.364,0.347,0.52,49.9,51.2,8.8,12.7,0.486,16.2,32,0.248
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
281,South Dakota State,33,24,9,0.727,6.05,-4.6,14,2,14,1,7,5,2789,2425,72.8,116.1,0.323,0.408,0.615,53.3,49.7,8.4,6,0.584,14.6,23.7,0.251
282,South Dakota,30,13,17,0.433,-5.35,-2.89,7,9,8,6,4,8,2118,2136,68.1,103.3,0.352,0.4,0.546,47.9,52.4,8,6.4,0.507,14.3,22,0.26
283,South Florida,32,19,13,0.594,5.31,1.22,8,10,14,5,4,6,2312,2144,69.1,102.5,0.5,0.382,0.527,55.2,58,11.2,9.9,0.491,18.9,37.8,0.321
284,Southeast Missouri State,31,10,21,0.323,-11.22,-4.29,5,13,6,8,2,13,2216,2378,70.2,99.8,0.287,0.397,0.539,48.8,50.5,8.2,6.9,0.514,17.9,25.7,0.198
285,Southeastern Louisiana,33,17,16,0.515,-7.34,-6.05,12,6,9,5,7,9,2224,2228,67.6,99.6,0.369,0.401,0.545,52.2,59.1,9.6,7.1,0.509,20.8,32.5,0.265
286,Southern California,33,16,17,0.485,8.19,4.92,8,10,12,5,2,9,2518,2410,71,105.8,0.276,0.36,0.546,48.7,57.2,8.5,9.4,0.528,14.5,26.9,0.178
287,SIU Edwardsville,31,10,21,0.323,-14.38,-4.96,6,12,7,8,2,11,2265,2520,71.9,98.4,0.357,0.35,0.51,48.2,48.1,8.6,6.1,0.471,16.5,28.7,0.251
288,Southern Illinois,32,17,15,0.531,1.57,0.01,10,8,9,6,7,7,2194,2144,66.8,102.7,0.32,0.331,0.554,50.8,54.6,9.9,11.7,0.528,18.4,28.6,0.219
289,Southern Methodist,32,15,17,0.469,5.66,3.98,6,12,10,8,3,7,2303,2249,66.5,108.2,0.278,0.41,0.54,50.8,52.9,8.9,11.3,0.512,14.1,32.6,0.199
290,Southern Mississippi,32,20,12,0.625,3.96,-0.36,11,7,11,3,7,6,2324,2070,67.4,106.9,0.25,0.364,0.554,50.2,61.6,11.4,11.1,0.538,13.9,24.7,0.164
291,Southern Utah,32,16,16,0.5,-9.47,-6.47,9,11,10,3,4,12,2426,2423,73.4,102.1,0.364,0.399,0.548,50,48.2,8.1,8.9,0.513,16.5,23.5,0.26
292,Southern,32,7,25,0.219,-16.79,-7.38,6,12,6,5,1,18,2077,2360,68.4,94.6,0.344,0.318,0.522,47.9,49.5,9.8,8.1,0.492,20.4,29.4,0.23
293,St. Bonaventure,34,18,16,0.529,3.61,0.52,12,6,9,5,6,7,2250,2145,65.1,99.8,0.282,0.332,0.518,50.6,50.8,8.8,15.4,0.483,16.2,28.9,0.209
294,St. Francis (NY),32,17,15,0.531,-9.79,-8.29,9,9,11,3,6,11,2273,2239,70.5,100.3,0.296,0.403,0.517,49.3,45.3,8.3,10.4,0.49,15.5,27.6,0.2
295,St. John's (NY),33,21,12,0.636,8.71,5.99,8,10,11,4,4,7,2558,2468,72.4,105.9,0.294,0.383,0.553,45.7,50.2,12,10,0.523,12.8,21.3,0.213
296,Stanford,31,15,16,0.484,6.16,5.26,8,10,10,4,4,9,2255,2227,71.8,100.8,0.361,0.366,0.54,51.4,48.5,8.3,10.8,0.512,18.3,29.8,0.242
297,Stephen F. Austin,30,14,16,0.467,-10.71,-5.63,7,11,10,6,3,9,2105,2161,69.8,99.7,0.358,0.347,0.53,49,46.7,9.1,11.9,0.499,18.2,30.3,0.244
298,Stetson,31,7,24,0.226,-15.01,-3.46,3,13,7,8,0,16,2151,2429,71.6,96.5,0.256,0.349,0.489,47.8,52.6,9.4,8.5,0.459,15.2,29,0.177
299,Stony Brook,32,24,8,0.75,-2.1,-6.71,12,4,10,4,13,3,2285,2106,69.6,101.8,0.358,0.367,0.522,54.2,45.3,8.9,12.5,0.482,17.3,33.9,0.257
300,Syracuse,33,20,13,0.606,14.61,10.58,10,8,13,6,6,4,2301,2168,67.3,103.2,0.368,0.428,0.528,48.4,50.3,12.2,16.7,0.495,15.8,30.1,0.251
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
301,Temple,33,23,10,0.697,8.08,4.84,13,5,13,2,8,5,2465,2358,70.5,104.4,0.325,0.374,0.534,48.2,54.5,12,6.2,0.499,13.8,26.1,0.236
302,Tennessee-Martin,31,12,19,0.387,-10.84,-4.22,6,12,10,4,1,14,2356,2486,71.2,105.9,0.276,0.379,0.544,48.6,51.6,10,7.9,0.511,16.2,31.3,0.208
303,Tennessee State,30,9,21,0.3,-11.53,-3.06,6,12,6,7,3,14,2182,2332,73.1,98.6,0.361,0.412,0.536,50,45.5,9.9,7.5,0.501,19.6,29.3,0.253
304,Tennessee Tech,31,8,23,0.258,-14.6,-2.84,4,14,5,10,3,13,2104,2350,72.9,92.4,0.362,0.348,0.503,48.3,52.4,9.9,11.1,0.476,19.8,28.4,0.228
305,Tennessee,34,29,5,0.853,22.51,10.32,15,3,18,0,7,3,2781,2334,69.6,116.3,0.334,0.316,0.588,52.4,61,8.5,15.2,0.554,13.9,31.3,0.255
306,Texas A&M-Corpus Christi,32,14,18,0.438,-8.74,-5.31,9,9,9,7,5,9,2126,2124,67.3,97.9,0.3,0.344,0.516,52.6,54.7,9.1,9,0.485,18.1,31.4,0.209
307,Texas A&M,32,14,18,0.438,7.53,8.91,6,12,9,8,3,7,2253,2297,69.4,101.4,0.343,0.36,0.526,50.7,46.7,9.7,12.7,0.493,17.2,32.7,0.237
308,Texas-Arlington,33,17,16,0.515,-0.25,1.1,12,6,9,5,7,10,2284,2303,69,98.5,0.345,0.405,0.514,51.6,53.9,9.1,8.3,0.471,17.4,31,0.256
309,Texas Christian,33,20,13,0.606,13.34,9.46,7,11,12,5,3,7,2445,2317,69.6,104.9,0.316,0.373,0.549,51.7,60.4,10,11.5,0.523,16.9,31.2,0.216
310,Texas-El Paso,29,8,21,0.276,-7.92,-1.4,3,15,8,8,0,13,1859,2001,70,90.7,0.364,0.39,0.498,50.4,48,6.6,7.8,0.463,20,27.2,0.241
311,Texas-Rio Grande Valley,35,19,16,0.543,-1.25,-1.04,9,7,10,8,8,7,2475,2456,71.5,98.1,0.441,0.294,0.51,45.9,55.1,13,7.7,0.463,15.6,26.3,0.307
312,Texas-San Antonio,32,17,15,0.531,1.03,0.39,11,7,11,4,5,7,2481,2407,74,103.5,0.259,0.413,0.534,49.2,46.9,8.9,6.9,0.504,14.8,25.8,0.191
313,Texas Southern,34,21,13,0.618,-6.51,-7.51,14,4,10,2,10,10,2719,2645,76.2,104.6,0.421,0.368,0.541,50.8,54.9,10.4,7.2,0.509,17.1,32,0.28
314,Texas State,33,24,9,0.727,2.18,-2.69,12,6,11,3,10,5,2389,2117,68.3,105.2,0.353,0.38,0.537,54.3,56.9,10,7.8,0.507,16.5,33.6,0.241
315,Texas Tech,32,26,6,0.813,21.41,7.6,14,4,17,1,6,3,2339,1897,67.7,107.5,0.335,0.355,0.569,51.5,51.3,10.7,15.3,0.537,16.1,28.5,0.244
316,Texas,33,17,16,0.515,15.38,11.56,8,10,12,6,2,8,2343,2217,66.2,106.5,0.3,0.44,0.538,49.2,51.1,9.1,11.6,0.509,14.3,28.8,0.212
317,Toledo,32,25,7,0.781,8.89,0.69,13,5,14,2,8,4,2473,2178,69.8,109.9,0.269,0.431,0.568,53,59.9,7.3,11.4,0.537,15.3,28.7,0.208
318,Towson,32,10,22,0.313,-8.09,-3.22,6,12,5,8,4,8,2170,2294,64.5,102.7,0.285,0.296,0.514,53.6,39.3,7.3,9.7,0.484,15.6,34.6,0.199
319,Troy,30,12,18,0.4,-5.86,-0.75,5,13,8,8,4,10,2179,2242,69.6,103.6,0.32,0.41,0.55,48.8,50.7,8.1,12.3,0.518,17.1,27,0.231
320,Tulane,31,4,27,0.129,-6.87,3.49,0,18,3,12,0,11,2082,2403,72,93.3,0.328,0.376,0.505,48.6,60.6,6.6,9.1,0.471,18.5,26.2,0.226
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
321,Tulsa,32,18,14,0.563,4.55,3.77,8,10,14,3,3,8,2296,2271,69.9,101.9,0.434,0.376,0.55,48.6,55.4,7.8,7,0.512,16.2,22.4,0.301
322,UCLA,33,17,16,0.515,7.27,6.87,9,9,13,5,3,7,2580,2567,73.7,105,0.382,0.358,0.543,52.8,51.4,7.9,10.6,0.52,16.4,30.8,0.242
323,Utah State,34,28,6,0.824,12.74,0.8,15,3,14,1,9,4,2692,2271,70,112.4,0.367,0.379,0.578,56.3,62,8.8,12.1,0.541,15.5,32,0.274
324,Utah Valley,34,25,9,0.735,3.52,-2.23,12,4,13,1,8,7,2640,2408,70.4,110.3,0.405,0.385,0.593,53,51,8.1,6.5,0.559,17.3,27.9,0.295
325,Utah,31,17,14,0.548,6.19,5.16,11,7,10,5,6,5,2343,2311,67.9,110.9,0.355,0.465,0.578,52.3,54.7,6.8,7,0.55,16.8,30.7,0.251
326,Valparaiso,33,15,18,0.455,-3.16,-0.78,7,11,8,7,5,8,2205,2187,66.4,99.5,0.334,0.328,0.534,50.8,53.7,9.1,8.6,0.502,17.5,27,0.233
327,Vanderbilt,32,9,23,0.281,3.91,8.12,0,18,8,10,1,10,2180,2315,68.9,98.5,0.406,0.422,0.522,50.1,50.4,7,10.4,0.486,17.9,28.9,0.273
328,Vermont,33,27,6,0.818,4.88,-4.69,14,2,16,2,11,4,2439,2067,66.3,110.6,0.363,0.397,0.567,53.5,46.4,8.4,12.1,0.529,14.4,27.8,0.273
329,Villanova,34,25,9,0.735,15.32,7.94,13,5,13,2,5,6,2532,2281,65.2,112.9,0.353,0.535,0.567,51.9,57.7,8.2,8.9,0.534,14.2,31.1,0.257
330,Virginia Commonwealth,32,25,7,0.781,12.52,2.68,16,2,16,1,8,4,2286,1971,69,102.7,0.36,0.411,0.539,51,55.4,11.5,12.3,0.506,17.4,31.3,0.251
331,VMI,32,11,21,0.344,-10.23,0.36,4,14,8,7,2,13,2433,2617,73.5,102.6,0.294,0.455,0.541,47.2,52.4,9.2,5.1,0.509,14.8,23,0.215
332,Virginia Tech,32,24,8,0.75,19.85,7.94,12,6,14,2,5,5,2368,1987,64.3,114.2,0.315,0.45,0.595,52.1,59.6,10.3,8.7,0.564,15.4,29.7,0.238
333,Virginia,32,29,3,0.906,26.62,9.84,16,2,15,1,10,1,2299,1762,61.1,117.1,0.303,0.386,0.586,53.8,56.6,9.2,12.3,0.557,12.8,29.9,0.226
334,Wagner,30,13,17,0.433,-12.62,-7.26,8,10,7,7,6,10,1974,2044,66.4,98.7,0.339,0.456,0.501,52,53.6,9.2,12,0.456,17.4,33.9,0.252
335,Wake Forest,31,11,20,0.355,1.84,9.09,4,14,8,8,1,10,2119,2344,68.8,98.6,0.376,0.353,0.496,52.2,46.1,7,7.2,0.448,16.3,33.7,0.273
336,Washington State,32,11,21,0.344,-1.68,2.2,4,14,9,7,2,8,2393,2517,71.7,104.4,0.303,0.445,0.562,48.3,57.1,7.2,8.1,0.528,17.1,25.2,0.229
337,Washington,34,26,8,0.765,11.85,6.41,15,3,15,1,7,4,2374,2189,67.1,103.6,0.351,0.398,0.551,48.1,47.5,13.3,16.2,0.521,17.4,29.5,0.244
338,Weber State,33,18,15,0.545,-4.29,-6.03,11,9,10,5,5,7,2617,2454,73.4,107.2,0.366,0.354,0.576,49,41.5,7.4,10,0.54,14.4,19.8,0.273
339,West Virginia,34,14,20,0.412,7.2,10.94,4,14,10,6,0,10,2487,2614,71.4,101,0.397,0.392,0.514,53.1,54,8.5,9.3,0.476,18.1,36.7,0.271
340,Western Carolina,32,7,25,0.219,-8.92,0.69,4,14,4,8,3,14,2304,2563,71.3,99.8,0.36,0.459,0.564,52.4,49.1,5.8,4.6,0.539,22,28.7,0.243
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced,School Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
341,Western Illinois,31,10,21,0.323,-9.87,-5.01,4,12,7,6,2,14,2198,2272,69.5,101.6,0.237,0.337,0.531,48.9,39,7.6,11.4,0.505,14.6,22.7,0.173
342,Western Kentucky,34,20,14,0.588,3.45,1.27,11,7,10,4,6,8,2429,2355,69,102.1,0.379,0.318,0.539,51.6,48.9,9.9,14.4,0.499,17.1,29,0.274
343,Western Michigan,32,8,24,0.25,-5.89,1.85,2,16,5,9,2,14,2246,2439,70.2,98.5,0.374,0.397,0.523,51.5,48.2,6.4,6.5,0.487,18.6,30,0.258
344,Wichita State,33,19,14,0.576,6.8,5.28,10,8,10,4,4,7,2333,2283,69.1,101.9,0.291,0.391,0.503,51.7,54.6,6.9,9.6,0.467,14.4,32.6,0.211
345,William & Mary,31,14,17,0.452,-4.48,-1.78,10,8,9,5,5,11,2321,2385,69.2,106.1,0.325,0.415,0.567,49.9,62.9,7.2,12.4,0.546,16,24.2,0.217
346,Winthrop,30,18,12,0.6,-2.94,-3.79,10,6,11,3,7,8,2499,2358,75.1,110,0.301,0.531,0.582,53.4,53.8,5.9,7.2,0.554,17.5,29.8,0.222
347,Wisconsin,33,23,10,0.697,19.05,11.41,14,6,12,3,8,5,2279,2027,64.9,104.5,0.275,0.341,0.535,49.8,49.3,7.7,11.3,0.515,12.8,24,0.178
348,Wofford,33,29,4,0.879,13.8,0.14,18,0,15,1,11,3,2739,2165,68.7,119.9,0.27,0.432,0.6,55,50.9,9.9,9.2,0.583,13.6,33.1,0.188
349,Wright State,35,21,14,0.6,3.34,-0.85,13,5,15,2,5,7,2561,2365,67.5,108.1,0.341,0.403,0.543,52.3,54.6,9,6.1,0.505,14.6,31.3,0.251
350,Wyoming,32,8,24,0.25,-9.44,0.5,4,14,6,10,1,11,2105,2411,70.2,93.3,0.399,0.435,0.534,44.7,48,7.8,7.9,0.492,18.6,15.6,0.288
351,Xavier,33,18,15,0.545,9.67,8.39,9,9,12,5,4,7,2372,2330,66.5,106.9,0.33,0.377,0.556,53.2,56.6,8.1,11.1,0.53,16.8,32,0.226
352,Yale,29,22,7,0.759,5.46,-1.72,10,4,11,2,8,5,2353,2123,72.7,110.2,0.311,0.343,0.589,53.2,57.2,8.1,11.2,0.561,16.1,26,0.229
353,Youngstown State,32,12,20,0.375,-7.68,-1.95,8,10,6,7,5,11,2415,2526,70.6,104.8,0.245,0.434,0.525,51.5,51.1,9.1,9.9,0.5,15.5,33.7,0.172
