Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
252,Rice,30,7,23,0.233,-9.43,-0.43,2,14,5,9,1,11,1853,2083,64.9,104.8,0.455,0.335,0.532,53.8,54.8,10.7,10.6,0.487,14.6,29.7,0.32
253,Richmond,33,19,14,0.576,5.7,4.3,8,8,12,4,5,8,2196,2150,64.7,99.2,0.404,0.31,0.504,54.2,46.3,8.2,10.3,0.459,16.9,34.3,0.283
254,Rider,31,14,17,0.452,-4.34,-1.69,9,11,6,7,6,8,2292,2374,68.2,110.6,0.438,0.358,0.576,50.5,54.7,9.2,10.3,0.539,16.7,31.5,0.315
255,Robert Morris,36,22,14,0.611,-3.52,-3.79,14,2,12,3,10,11,2593,2583,66.9,106.9,0.384,0.39,0.552,50.7,58.3,8,11.1,0.518,16.5,31.6,0.27
256,Rutgers,33,12,21,0.364,-0.29,5.8,5,13,10,10,1,10,2347,2515,69.4,109.9,0.446,0.344,0.555,50.4,54.5,9.5,8.7,0.511,15,32.6,0.325
257,Sacramento State,30,14,16,0.467,-8.04,-5.54,10,10,11,3,3,12,2070,2079,63.7,107.8,0.491,0.326,0.557,50,57,8.2,7.2,0.517,15.8,30.3,0.34
258,Sacred Heart,31,5,26,0.161,-12.93,-5.97,2,14,1,10,4,13,2162,2378,68.5,110.7,0.442,0.365,0.567,51.4,52.3,9,11,0.523,15.9,33,0.328
259,Saint Francis (PA),31,10,21,0.323,-13.2,-5.65,7,9,5,8,5,13,1916,2150,63.2,109.8,0.301,0.301,0.558,54.3,42.8,8.2,11.7,0.524,15.1,32.2,0.227
260,Saint Joseph's,34,24,10,0.706,9.05,5.08,11,5,11,4,8,4,2433,2298,66,102.1,0.306,0.344,0.51,48,55.6,10,7.2,0.478,13.3,27.6,0.212
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
261,Saint Louis,34,27,7,0.794,11.63,4.24,13,3,14,3,11,1,2374,2105,67.4,90.8,0.355,0.257,0.48,49,46.9,10.5,12,0.44,18.1,28.5,0.243
262,Saint Mary's (CA),35,23,12,0.657,9.35,4.29,11,7,16,3,6,6,2502,2292,63.5,102.7,0.407,0.265,0.534,46.8,46.3,9.3,10.2,0.493,16,29.6,0.29
263,Saint Peter's,31,14,17,0.452,-5.88,-3.27,9,11,8,5,5,11,1961,2042,63.7,102.6,0.408,0.341,0.518,50.4,51,8.8,9.1,0.476,15.4,31.6,0.285
264,Sam Houston State,35,24,11,0.686,-4.45,-7.6,13,5,12,2,7,7,2647,2431,67.1,102.1,0.484,0.301,0.54,48.6,60.9,8.9,8.7,0.491,18,31.4,0.345
265,Samford,33,13,20,0.394,-14.91,-7.41,6,10,10,4,2,15,2327,2521,67.9,112.1,0.465,0.329,0.559,52.2,54.5,9,10.2,0.524,14.6,33.6,0.317
266,San Diego State,36,31,5,0.861,14.95,4.86,16,2,15,1,9,2,2530,2052,63.9,88.6,0.319,0.317,0.468,46.4,48.6,6.6,10.1,0.431,18.3,29.3,0.215
267,San Diego,35,18,17,0.514,2.16,1.97,7,11,10,7,6,8,2362,2283,63.8,102.2,0.367,0.335,0.521,49.6,51.8,9.2,8.2,0.484,15.4,30.4,0.257
268,San Francisco,33,21,12,0.636,5.92,4.28,13,5,13,6,7,5,2469,2357,66.3,106.1,0.407,0.354,0.539,48,46.5,8.3,9,0.501,15,29.7,0.285
269,San Jose State,31,7,24,0.226,-7.96,3.05,1,17,4,9,3,12,1938,2222,65.5,108.1,0.447,0.345,0.53,50.7,55.5,9.9,13.3,0.492,12.6,30.1,0.301
270,Santa Clara,33,14,19,0.424,0.88,3.01,6,12,7,8,5,8,2340,2325,65.6,107,0.459,0.245,0.548,52.7,50.1,6.9,8.9,0.502,15.8,32.8,0.331
271,Savannah State,32,13,19,0.406,-9.57,-5.37,10,6,7,5,5,11,1968,2057,65.3,97.3,0.492,0.288,0.508,51.3,51.9,10.8,11.2,0.455,18.8,34.6,0.344
272,Seattle,30,13,17,0.433,-5.86,-4.11,5,11,7,7,5,9,2139,2119,68.4,102,0.476,0.339,0.532,46.3,53.5,9.8,8.5,0.481,16.4,29.9,0.343
273,Seton Hall,34,17,17,0.5,7.53,5.56,6,12,10,8,4,7,2442,2375,66.1,103.8,0.416,0.332,0.542,50.4,50.7,8.3,12.2,0.502,16,28.3,0.296
274,Siena,38,20,18,0.526,-0.86,-0.15,11,9,14,5,6,9,2635,2662,67.2,102.9,0.515,0.318,0.515,48.1,47.4,10,12.3,0.466,15.7,34.9,0.348
275,South Alabama,31,11,20,0.355,-5.08,-0.51,5,13,10,6,1,12,2136,2182,66.7,103.9,0.403,0.303,0.523,49.3,46.5,7.7,10.7,0.485,14.6,30.5,0.277
276,South Carolina State,30,9,21,0.3,-17.21,-5.96,5,11,7,6,2,14,1883,2180,66.6,107.2,0.432,0.345,0.54,50.3,52.9,10.6,10,0.502,15.6,34.5,0.298
277,South Carolina Upstate,34,19,15,0.559,-2.02,-4.61,11,7,12,3,5,12,2398,2282,66.6,102.4,0.376,0.406,0.518,47.6,53.8,9.3,7.3,0.474,15.7,31.5,0.273
278,South Carolina,34,14,20,0.412,5.41,6.96,5,13,9,7,1,11,2323,2376,66.8,104.5,0.57,0.347,0.541,47.7,55.9,11.2,12.3,0.492,17.1,33.9,0.391
279,South Dakota State,32,19,13,0.594,-0.17,-1.93,10,4,10,3,7,8,2315,2198,67,102.5,0.363,0.323,0.54,45.8,48.6,10.1,8.1,0.503,14.8,22.5,0.26
280,South Dakota,30,12,18,0.4,-7.07,-0.81,6,8,10,3,2,13,2084,2152,66.9,106.9,0.37,0.34,0.542,50.5,52.6,9.2,9.1,0.504,14.2,29.5,0.267
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
281,South Florida,32,12,20,0.375,-0.52,4.6,3,15,7,10,5,7,2100,2264,66.2,105.6,0.339,0.3,0.532,50,52.2,9.9,10.9,0.497,15,31.8,0.242
282,Southeast Missouri State,32,18,14,0.563,-5.49,-6.59,8,8,9,4,5,9,2654,2514,71.8,108,0.426,0.348,0.556,47.2,51.1,9.3,5.5,0.511,14.6,28.5,0.314
283,Southeastern Louisiana,30,12,18,0.4,-13.06,-7.67,7,11,8,5,4,11,2085,2172,66.7,107.7,0.43,0.302,0.537,53.2,53.2,8.1,9.9,0.502,14,32.9,0.29
284,Southern California,32,11,21,0.344,2.6,8.02,2,16,8,8,2,10,2258,2410,70.4,105.7,0.377,0.344,0.521,49.9,56.1,10.4,10.1,0.485,13.4,32.2,0.258
285,SIU Edwardsville,31,11,20,0.355,-10.61,-5.33,7,9,9,5,2,12,2264,2364,69.1,109.9,0.406,0.311,0.579,52.3,52.4,9.6,8.4,0.55,17.5,32.8,0.279
286,Southern Illinois,33,14,19,0.424,-0.46,0.23,9,9,9,5,3,11,2208,2208,63.6,104.7,0.43,0.396,0.546,48.5,53.6,8.9,9.4,0.504,17.3,31.1,0.307
287,Southern Methodist,37,27,10,0.73,13.73,4.97,12,6,18,1,6,6,2627,2303,66,94.3,0.387,0.391,0.492,46.5,57,11.8,9.4,0.448,18.1,30.5,0.269
288,Southern Mississippi,36,29,7,0.806,6.84,-0.08,13,3,15,0,10,6,2596,2280,65.3,96.6,0.458,0.441,0.534,45,64.3,9.2,8.8,0.501,20.9,28.8,0.298
289,Southern Utah,29,2,27,0.069,-19.9,-3.19,1,19,2,11,0,16,1710,2171,65.1,114.6,0.574,0.283,0.58,55.7,47.2,10.5,8.1,0.531,14.6,34,0.414
290,Southern,32,19,13,0.594,-4.22,-7.95,15,3,10,4,9,8,2278,2006,68.1,91.3,0.521,0.317,0.473,47.4,42.3,9.1,8.4,0.42,16.5,29.3,0.34
291,St. Bonaventure,33,18,15,0.545,5.92,2.64,6,10,10,4,4,9,2421,2313,68.2,102.7,0.45,0.337,0.547,48,51.9,8.8,8.3,0.507,18.7,31.7,0.315
292,St. Francis (NY),32,18,14,0.563,-4.64,-5.9,9,7,10,3,7,11,2207,2139,67,98.7,0.432,0.265,0.508,47.8,47.3,9.2,8.8,0.454,15.8,29.1,0.315
293,St. John's (NY),33,20,13,0.606,11.68,6.56,10,8,14,5,4,5,2403,2234,67.3,98.7,0.381,0.327,0.508,49.7,51.4,7.8,6.9,0.465,16.5,30.8,0.27
294,Stanford,36,23,13,0.639,13.42,9,10,8,12,4,6,5,2616,2457,67.1,101.4,0.37,0.339,0.521,48.7,56.8,8.1,6.5,0.48,14.9,28.1,0.265
295,Stephen F. Austin,35,32,3,0.914,4.82,-6.76,18,0,15,0,14,2,2661,2219,65.5,96.1,0.511,0.262,0.543,46.2,48.4,7.8,9.6,0.499,21.4,28.5,0.352
296,Stetson,31,7,24,0.226,-15.81,-4.97,5,13,6,6,1,15,1916,2252,64.1,112.7,0.375,0.359,0.566,54.9,55.6,10.4,10.6,0.533,15.9,36.5,0.269
297,Stony Brook,34,23,11,0.676,-1.71,-6.47,13,3,12,3,8,6,2426,2253,66.4,99.3,0.412,0.404,0.525,45.8,55.8,10.3,8.6,0.481,16.6,26.8,0.292
298,Syracuse,34,28,6,0.824,16.05,7.25,14,4,16,2,8,2,2311,2012,60.5,97.2,0.367,0.405,0.513,47.2,63.9,7,7.6,0.48,18.8,31.5,0.245
299,Temple,31,9,22,0.29,2.69,6.88,4,14,4,9,2,9,2291,2421,68.4,111.9,0.372,0.291,0.555,51.5,51.2,8.3,11.5,0.526,13.6,33.9,0.253
300,Tennessee-Martin,31,8,23,0.258,-13.45,-4.82,3,13,5,10,3,13,2304,2526,71.2,114.4,0.495,0.308,0.611,53.5,60.3,8.6,11,0.579,17.4,32.2,0.351
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
301,Tennessee State,30,5,25,0.167,-9.82,-1.99,4,12,3,10,2,13,2061,2265,66.8,112.5,0.512,0.339,0.567,50.5,50.1,8.5,10.1,0.521,14.4,32.5,0.369
302,Tennessee Tech,33,17,16,0.515,-8.09,-4.57,9,7,10,4,6,9,2376,2376,69.2,104.1,0.518,0.312,0.552,47.7,51,10.6,6.9,0.504,17.9,30.8,0.368
303,Tennessee,37,24,13,0.649,17.34,7.84,11,7,14,3,4,7,2672,2283,62.8,97.6,0.317,0.279,0.498,43.8,45.7,8.3,9.5,0.462,14.8,27.6,0.224
304,Texas A&M-Corpus Christi,34,18,16,0.529,-6.41,-6.69,14,4,10,7,8,8,2350,2312,64,106,0.457,0.347,0.54,48.3,55.2,8.8,10.3,0.5,15.9,32,0.314
305,Texas A&M,34,18,16,0.529,5.5,3.62,8,10,17,3,1,9,2199,2135,64,96.3,0.398,0.367,0.496,52,56.6,9.3,11.7,0.453,17.3,32,0.274
306,Texas-Arlington,32,15,17,0.469,-4.92,-0.92,9,9,9,5,5,11,2443,2488,70.4,108.4,0.418,0.409,0.547,49.7,53.7,8.8,10.3,0.516,14.7,31.3,0.28
307,Texas Christian,31,9,22,0.29,-1.33,7.9,0,18,5,10,3,9,1973,2247,66.6,108.8,0.351,0.333,0.536,56.8,61.9,8.4,9.3,0.502,15.6,38.3,0.248
308,Texas-El Paso,34,23,11,0.676,4.39,0.05,12,4,14,6,8,2,2347,2152,65.1,96.5,0.373,0.353,0.474,48.8,50,9.5,6.8,0.435,14.7,33.2,0.246
309,Texas-Rio Grande Valley,32,9,23,0.281,-10.65,-4.42,5,11,3,10,5,11,2101,2262,66.9,103.7,0.471,0.366,0.543,53.3,60.3,8.7,9.2,0.504,18.2,34,0.323
310,Texas-San Antonio,30,8,22,0.267,-11.1,-1.03,4,12,7,9,1,12,2066,2304,68.2,112.2,0.438,0.384,0.569,49.1,56.3,10.8,13.6,0.541,15,32.5,0.293
311,Texas Southern,34,19,15,0.559,-8.41,-10.07,12,6,9,2,6,11,2584,2512,68.2,106.8,0.293,0.297,0.531,47.8,51.1,9.4,10.5,0.505,13.7,31,0.201
312,Texas State,31,8,23,0.258,-7.74,-1.4,4,14,5,9,1,13,1903,2047,63.3,103.9,0.418,0.336,0.552,48.8,50,10.4,8.8,0.514,17.1,28,0.296
313,Texas Tech,32,14,18,0.438,8.61,8.61,6,12,11,6,2,10,2190,2190,63.5,107.2,0.42,0.373,0.545,47.6,48.6,9.5,9,0.499,15.4,32.9,0.31
314,Texas,35,24,11,0.686,12.67,9.15,11,7,16,2,4,6,2598,2475,69.1,101.9,0.41,0.36,0.508,45.4,54.3,9.1,7.9,0.465,14,30.2,0.283
315,Toledo,34,27,7,0.794,3.3,-1.46,14,4,15,0,9,6,2694,2490,68.6,105.9,0.343,0.339,0.551,48.3,50.5,7.9,8.9,0.521,17,31.4,0.239
316,Towson,36,25,11,0.694,0.55,-3.06,13,3,15,1,9,8,2633,2477,65.5,104.7,0.381,0.317,0.496,46.4,48.8,7.7,10.1,0.455,11,31.4,0.26
317,Troy,31,11,20,0.355,-6.17,-2.9,6,12,8,6,3,11,2121,2171,65.7,105,0.308,0.333,0.529,49.9,54.3,8.6,9.2,0.498,15.3,32,0.216
318,Tulane,34,17,17,0.5,-7.89,-1.73,8,8,12,7,4,6,2164,2357,63.5,108.8,0.396,0.362,0.539,50.1,59,10.4,10.8,0.507,14.1,31.7,0.268
319,Tulsa,34,21,13,0.618,6.23,1.17,13,3,11,3,6,7,2471,2299,68.7,97.7,0.475,0.339,0.513,49.7,50.2,8.5,8.4,0.464,17.5,29.6,0.327
320,UCLA,37,28,9,0.757,18.4,7.62,12,6,16,2,5,5,3003,2604,70,99.8,0.357,0.416,0.529,48.8,56.7,7.4,6.2,0.499,17.7,28.6,0.241
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
321,Utah State,32,18,14,0.563,4.77,3.09,7,11,13,5,4,7,2215,2132,62.8,105.3,0.336,0.336,0.514,45.6,52.9,8.5,10.9,0.475,10.8,26.3,0.242
322,Utah Valley,32,20,12,0.625,-4.42,-3.65,13,3,13,2,6,9,2161,2093,63.8,102.1,0.351,0.328,0.513,49.1,48.6,9.4,10.6,0.486,14.1,28.7,0.226
323,Utah,33,21,12,0.636,12.66,6.21,9,9,18,2,2,9,2479,2122,66.7,95.3,0.345,0.316,0.495,47.3,44.9,9,8.8,0.46,16.3,27.6,0.233
324,Valparaiso,34,18,16,0.529,0.21,-0.24,9,7,12,6,5,9,2439,2283,66.3,100.2,0.421,0.327,0.498,46.9,57.4,10.5,11.4,0.449,13.9,30.5,0.297
325,Vanderbilt,31,15,16,0.484,5.52,6.49,7,11,10,6,3,8,2002,2032,64.3,101.1,0.353,0.335,0.49,51.1,48.1,10.8,11.3,0.457,13.8,34.6,0.229
326,Vermont,33,22,11,0.667,4.52,-4.57,15,1,10,2,9,8,2334,2000,64.1,94.3,0.4,0.331,0.499,46.4,47.5,8.8,9.6,0.449,17.7,27.6,0.29
327,Villanova,34,29,5,0.853,18.97,7.5,16,2,15,1,10,2,2651,2261,67.6,96.6,0.386,0.33,0.507,47.4,54.1,8.2,7.4,0.463,17.3,28.7,0.273
328,Virginia Commonwealth,35,26,9,0.743,14.55,4.78,12,4,15,0,6,5,2624,2282,70.4,91.3,0.397,0.3,0.514,49.4,48.5,8.3,10,0.478,22.3,30.6,0.265
329,VMI,35,22,13,0.629,-5.53,-6.33,11,5,14,3,7,9,3089,2891,75.8,106.6,0.348,0.275,0.522,50.5,45.6,7.3,9.2,0.485,14,34.8,0.246
330,Virginia Tech,31,9,22,0.29,1.9,5.99,2,16,8,10,1,8,1950,2077,63.6,104.2,0.335,0.405,0.501,48.2,55.8,9.6,11,0.47,11.2,29.5,0.223
331,Virginia,37,30,7,0.811,18.38,7.86,16,2,15,2,7,4,2449,2060,60.6,91.6,0.325,0.335,0.476,45.3,51.3,8.5,9.5,0.442,16,25.6,0.215
332,Wagner,31,19,12,0.613,-3.83,-6.73,12,4,10,3,8,7,2217,2122,69.5,97.7,0.437,0.322,0.493,48.4,45.4,9,9.3,0.44,15.9,31.7,0.311
333,Wake Forest,33,17,16,0.515,5.49,6.73,6,12,14,4,1,9,2300,2341,67.5,104.8,0.39,0.31,0.515,50.9,51.3,9.9,9.7,0.476,14.1,33.7,0.269
334,Washington State,31,10,21,0.323,1.34,7.24,3,15,7,8,1,10,1934,2081,63,105.7,0.443,0.325,0.548,50.6,49.9,8.9,9,0.511,15.3,27.5,0.303
335,Washington,32,17,15,0.531,6.26,6.45,9,9,14,4,3,8,2384,2390,68.6,108,0.414,0.271,0.552,48.9,45,7.9,9.9,0.518,14.3,29.2,0.287
336,Weber State,31,19,12,0.613,-0.92,-4.23,14,6,13,2,5,9,2254,2061,64.3,101.8,0.34,0.229,0.503,47.5,47.1,8,6.5,0.465,12.4,28,0.239
337,West Virginia,33,17,16,0.515,11.78,8.02,9,9,11,5,3,9,2546,2422,68.5,106.3,0.416,0.341,0.54,50.4,52.1,6.8,10.3,0.506,15.8,32.5,0.282
338,Western Carolina,34,19,15,0.559,-6.75,-6.43,10,6,11,2,5,11,2524,2469,68.1,105,0.545,0.318,0.551,48.9,49.4,8.7,6.7,0.502,17.3,31.9,0.383
339,Western Illinois,30,10,20,0.333,-7.55,-2.74,4,10,7,5,1,13,1838,1880,62.5,99.4,0.441,0.329,0.525,50.4,54.6,11.3,8.3,0.477,17,28,0.315
340,Western Kentucky,32,20,12,0.625,-1.47,-1.34,12,6,13,4,7,7,2196,2162,66.6,100.2,0.42,0.301,0.53,47.5,46.3,10.2,13.1,0.485,17,28.2,0.301
,,Overall,Overall,Overall,Overall,Overall,Overall,Conf.,Conf.,Home,Home,Away,Away,Points,Points,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced,Opponent Advanced
Rk,School,G,W,L,W-L%,SRS,SOS,W,L,W,L,W,L,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
341,Western Michigan,33,23,10,0.697,1.73,-1.45,14,4,13,2,6,7,2373,2235,66.5,100.3,0.346,0.387,0.51,48.7,52.4,10.7,10,0.47,16,32,0.246
342,Wichita State,36,35,1,0.972,16.65,1.74,18,0,17,0,12,0,2706,2141,64.5,91.9,0.353,0.358,0.48,44.7,47.7,7.3,7.6,0.446,16.3,26.1,0.229
343,William & Mary,32,20,12,0.625,-1.48,-2.29,10,6,10,4,8,6,2340,2281,64.7,109.8,0.296,0.329,0.55,52.1,46.3,9,10.3,0.521,13.7,30.3,0.213
344,Winthrop,33,20,13,0.606,-6.43,-6.56,10,6,12,3,5,10,2442,2355,67.4,103.8,0.426,0.322,0.556,51.3,49.3,9.2,12.1,0.519,18.1,30.5,0.299
345,Wisconsin,38,30,8,0.789,19.69,10.19,12,6,14,3,8,3,2793,2432,63.3,100.7,0.271,0.253,0.505,48.9,39.8,6.7,8.5,0.472,13.3,27.4,0.196
346,Wofford,33,20,13,0.606,-4.32,-5.95,11,5,9,4,8,8,2205,2054,63,98.3,0.401,0.291,0.525,49,44.8,8.8,8.8,0.489,17.8,27.9,0.272
347,Wright State,36,21,15,0.583,0.21,-2.8,10,6,13,3,5,12,2419,2234,65.9,94.2,0.428,0.337,0.527,51.7,51.3,8.9,9.8,0.48,21.3,29,0.309
348,Wyoming,33,18,15,0.545,4.4,2.34,9,9,14,4,3,11,2130,2035,60.7,100.1,0.32,0.35,0.5,53.4,43.5,6.8,8.2,0.462,14.4,30.9,0.228
349,Xavier,34,21,13,0.618,11.84,8.14,10,8,15,2,4,6,2442,2316,65.7,102.9,0.395,0.357,0.527,46.8,61.4,8.3,11.9,0.494,14.8,28.7,0.264
350,Yale,33,19,14,0.576,-1.66,-1.28,9,5,9,4,9,10,2209,2182,64.9,101.4,0.407,0.351,0.539,46.2,51.2,10.3,10.5,0.498,16.5,26.4,0.291
351,Youngstown State,32,15,17,0.469,-2.3,-1.26,6,10,11,4,2,13,2461,2370,68.8,105.6,0.408,0.329,0.552,50.7,54.7,8.5,6.8,0.512,16.5,28.9,0.293
